Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
OMP,call,100,100,0.1,0.2,1,100000000,0,25,381.129711,381.1296959,11.61964776,0.01964775788
OMP,call,100,100,0.1,0.2,1,100000000,0,32,377.1492791,377.1492591,11.62101791,0.02101791383
OMP,call,100,100,0.1,0.2,1,100000000,0,50,377.9885557,377.9885214,11.62045638,0.02045637967
OMP,call,100,100,0.1,0.2,1,100000000,0,64,377.4227347,377.4227139,11.61935037,0.01935036769
OMP,call,100,100,0.1,0.2,1,100000000,0,100,378.0700421,378.0700245,11.62043935,0.02043935268
OMP,call,100,100,0.1,0.2,1,100000000,0,125,377.749722,377.7496782,11.61910017,0.01910016967
MPI,call,100,100,0.1,0.2,1,1000000,0,1,6.482333239,6.355897604,11.62473708,0.0247370829
MPI,call,100,100,0.1,0.2,1,1000000,0,5,1.450762648,1.305472887,11.59767054,-0.002329455482
MPI,call,100,100,0.1,0.2,1,1000000,0,10,0.849135558,0.685602903,11.6055117,0.005511702045
MPI,call,100,100,0.1,0.2,1,1000000,0,25,0.596792386,0.370010363,11.69240753,0.09240753389
MPI,call,100,100,0.1,0.2,1,1000000,0,32,0.546014057,0.293195195,11.63548736,0.03548735857
MPI,call,100,100,0.1,0.2,1,1000000,0,50,0.76376758,0.36382101,11.46227848,-0.1377215162
MPI,call,100,100,0.1,0.2,1,1000000,0,64,0.79204247,0.308157564,11.6571669,0.05716689867
MPI,call,100,100,0.1,0.2,1,1000000,0,100,1.207430736,0.359143526,11.66797336,0.06797336391
MPI,call,100,100,0.1,0.2,1,1000000,0,125,1.526556738,0.34850712,11.82723024,0.227230238
MPI,call,100,100,0.1,0.2,1,2000000,0,1,12.82381597,12.70309286,11.61879034,0.01879033902
MPI,call,100,100,0.1,0.2,1,2000000,0,5,2.759603115,2.621271596,11.5968282,-0.003171795078
MPI,call,100,100,0.1,0.2,1,2000000,0,10,1.514565261,1.353087843,11.68066786,0.08066786285
MPI,call,100,100,0.1,0.2,1,2000000,0,25,0.951759894,0.748079296,11.57524792,-0.02475207661
MPI,call,100,100,0.1,0.2,1,2000000,0,32,0.884185355,0.653496042,11.59928785,-0.000712149241
MPI,call,100,100,0.1,0.2,1,2000000,0,50,1.090112092,0.653939252,11.55162648,-0.04837352256
MPI,call,100,100,0.1,0.2,1,2000000,0,64,1.152750092,0.69051158,11.58070187,-0.01929812792
MPI,call,100,100,0.1,0.2,1,2000000,0,100,1.568937125,0.668116232,11.54544907,-0.05455093361
MPI,call,100,100,0.1,0.2,1,2000000,0,125,1.787542335,0.577013083,11.50773633,-0.09226367493
MPI,call,100,100,0.1,0.2,1,5000000,0,1,31.79664399,31.6752681,11.62577474,0.02577473826
MPI,call,100,100,0.1,0.2,1,5000000,0,5,6.685022743,6.549261009,11.62462273,0.02462272858
MPI,call,100,100,0.1,0.2,1,5000000,0,10,3.462725205,3.308806647,11.64399388,0.04399388256
MPI,call,100,100,0.1,0.2,1,5000000,0,25,2.05170377,1.850014078,11.5638982,-0.03610179566
MPI,call,100,100,0.1,0.2,1,5000000,0,32,1.705024203,1.451635636,11.57892241,-0.02107758918
MPI,call,100,100,0.1,0.2,1,5000000,0,50,2.084024357,1.682302402,11.59478154,-0.005218459457
MPI,call,100,100,0.1,0.2,1,5000000,0,64,2.0613016,1.538468772,11.6960389,0.09603889627
MPI,call,100,100,0.1,0.2,1,5000000,0,100,2.496164054,1.565640239,11.53537393,-0.06462607387
MPI,call,100,100,0.1,0.2,1,5000000,0,125,2.609474813,1.450749467,11.56463258,-0.03536741664
MPI,call,100,100,0.1,0.2,1,10000000,0,1,63.63291115,63.5114532,11.62229325,0.02229325323
MPI,call,100,100,0.1,0.2,1,10000000,0,5,13.22153615,13.08088685,11.61344958,0.01344958345
MPI,call,100,100,0.1,0.2,1,10000000,0,10,6.831143546,6.666792404,11.62975526,0.02975526401
MPI,call,100,100,0.1,0.2,1,10000000,0,25,3.918741017,3.704817782,11.60628391,0.006283907732
MPI,call,100,100,0.1,0.2,1,10000000,0,32,3.16494049,2.898561826,11.63763011,0.03763010613
MPI,call,100,100,0.1,0.2,1,10000000,0,50,3.596869515,3.186257189,11.61212706,0.01212705726
MPI,call,100,100,0.1,0.2,1,10000000,0,64,3.809189247,3.268108065,11.64158217,0.0415821721
MPI,call,100,100,0.1,0.2,1,10000000,0,100,4.199910278,3.367578209,11.57732706,-0.0226729437
MPI,call,100,100,0.1,0.2,1,10000000,0,125,4.613248898,3.263350808,11.56637253,-0.03362747131
MPI,call,100,100,0.1,0.2,1,25000000,0,1,158.6981527,158.5781331,11.62004538,0.02004538434
MPI,call,100,100,0.1,0.2,1,25000000,0,5,32.96166972,32.82046364,11.61994869,0.01994869217
MPI,call,100,100,0.1,0.2,1,25000000,0,10,16.74237399,16.58286072,11.624925,0.02492499989
MPI,call,100,100,0.1,0.2,1,25000000,0,25,7.710967894,7.485354646,11.59873458,-0.001265416843
MPI,call,100,100,0.1,0.2,1,25000000,0,32,7.690400401,7.434127291,11.61648348,0.01648348399
MPI,call,100,100,0.1,0.2,1,25000000,0,50,8.257833608,7.814304471,11.62432584,0.02432584213
MPI,call,100,100,0.1,0.2,1,25000000,0,64,7.950037618,7.448993883,11.59637383,-0.003626168574
MPI,call,100,100,0.1,0.2,1,25000000,0,100,8.324527562,7.471046033,11.58870867,-0.01129133084
MPI,call,100,100,0.1,0.2,1,25000000,0,125,8.136036239,6.961773527,11.66650744,0.06650744232
MPI,call,100,100,0.1,0.2,1,50000000,0,1,317.4898755,317.369845,11.62288685,0.02288684977
MPI,call,100,100,0.1,0.2,1,50000000,0,5,65.01303976,64.87194091,11.62213244,0.02213244424
MPI,call,100,100,0.1,0.2,1,50000000,0,10,32.88156737,32.72499656,11.61539431,0.01539430537
MPI,call,100,100,0.1,0.2,1,50000000,0,25,14.99107812,14.77032055,11.61495026,0.01495026059
MPI,call,100,100,0.1,0.2,1,50000000,0,32,13.07360359,12.80849035,11.62391606,0.02391605701
MPI,call,100,100,0.1,0.2,1,50000000,0,50,13.41766815,12.99273862,11.63166142,0.03166142446
MPI,call,100,100,0.1,0.2,1,50000000,0,64,14.41722824,13.88037505,11.60072422,0.0007242166003
MPI,call,100,100,0.1,0.2,1,50000000,0,100,15.15215926,14.2694717,11.6459992,0.04599919592
MPI,call,100,100,0.1,0.2,1,50000000,0,125,15.29441709,14.14917138,11.59887016,-0.001129838295
MPI,call,100,100,0.1,0.2,1,75000000,0,1,475.6838123,475.5636895,11.62256208,0.02256207724
MPI,call,100,100,0.1,0.2,1,75000000,0,5,97.90292723,97.76337428,11.61685151,0.01685150917
MPI,call,100,100,0.1,0.2,1,75000000,0,10,49.5462227,49.39228664,11.61484379,0.01484379476
MPI,call,100,100,0.1,0.2,1,75000000,0,25,27.05685413,26.83845613,11.62957193,0.02957192716
MPI,call,100,100,0.1,0.2,1,75000000,0,32,21.62157378,21.35085048,11.62533449,0.02533449263
MPI,call,100,100,0.1,0.2,1,75000000,0,50,21.09690802,20.65051297,11.61394257,0.0139425687
MPI,call,100,100,0.1,0.2,1,75000000,0,64,20.37228313,19.83736666,11.62201962,0.02201961947
MPI,call,100,100,0.1,0.2,1,75000000,0,100,22.45680005,21.52042179,11.62212423,0.02212423274
MPI,call,100,100,0.1,0.2,1,75000000,0,125,23.50856387,22.26942315,11.60227742,0.002277419141
MPI,call,100,100,0.1,0.2,1,100000000,0,1,637.311648,637.1889547,11.61944134,0.01944134299
MPI,call,100,100,0.1,0.2,1,100000000,0,5,130.5877524,130.4473847,11.62596802,0.02596801811
MPI,call,100,100,0.1,0.2,1,100000000,0,10,66.92389701,66.77225366,11.6225177,0.02251769832
MPI,call,100,100,0.1,0.2,1,100000000,0,25,35.329564,35.08967214,11.62243433,0.0224343293
MPI,call,100,100,0.1,0.2,1,100000000,0,32,31.14138064,30.83216252,11.61709467,0.01709467075
MPI,call,100,100,0.1,0.2,1,100000000,0,50,31.57464426,31.15301681,11.63120777,0.03120776991
MPI,call,100,100,0.1,0.2,1,100000000,0,64,29.84892644,29.33426315,11.63896949,0.03896949213
MPI,call,100,100,0.1,0.2,1,100000000,0,100,29.66623838,28.73451636,11.60462018,0.004620175417
MPI,call,100,100,0.1,0.2,1,100000000,0,125,27.70400591,26.52334602,11.60567943,0.005679433132
Hybrid,call,100,100,0.1,0.2,1,1000000,0,1001,6.718070567,6.595472362,11.62636225,0.02636225337
Hybrid,call,100,100,0.1,0.2,1,1000000,0,10010,0.892619939,0.734623014,11.58109071,-0.01890928618
Hybrid,call,100,100,0.1,0.2,1,1000000,0,25025,0.776653962,0.570089183,11.73107498,0.1310749781
Hybrid,call,100,100,0.1,0.2,1,1000000,0,50050,1.399291985,0.972446565,11.63938522,0.03938522057
Hybrid,call,100,100,0.1,0.2,1,2000000,0,1001,12.86104156,12.7385708,11.61603449,0.01603449084
Hybrid,call,100,100,0.1,0.2,1,2000000,0,10010,1.541228483,1.379501631,11.62583089,0.02583088775
Hybrid,call,100,100,0.1,0.2,1,2000000,0,25025,1.099951805,0.870249919,11.64944076,0.04944075755
Hybrid,call,100,100,0.1,0.2,1,2000000,0,50050,1.888173687,1.463889553,11.60899419,0.008994188009
Hybrid,call,100,100,0.1,0.2,1,5000000,0,1001,31.71305389,31.59253163,11.61274731,0.01274730869
Hybrid,call,100,100,0.1,0.2,1,5000000,0,10010,3.527363006,3.363979106,11.62425413,0.02425413255
Hybrid,call,100,100,0.1,0.2,1,5000000,0,25025,2.165545873,1.958748807,11.62955398,0.02955398493
Hybrid,call,100,100,0.1,0.2,1,5000000,0,50050,2.625123835,2.198867557,11.57792474,-0.02207525769
Hybrid,call,100,100,0.1,0.2,1,10000000,0,1001,63.8314282,63.70868159,11.6132858,0.01328580476
Hybrid,call,100,100,0.1,0.2,1,10000000,0,10010,7.029436511,6.871655961,11.60927246,0.009272459157
Hybrid,call,100,100,0.1,0.2,1,10000000,0,25025,4.045911167,3.833271056,11.6254462,0.02544620246
Hybrid,call,100,100,0.1,0.2,1,10000000,0,50050,4.042613662,3.596799572,11.5979844,-0.002015603298
Hybrid,call,100,100,0.1,0.2,1,25000000,0,1001,158.8471969,158.7259007,11.6197032,0.01970319516
Hybrid,call,100,100,0.1,0.2,1,25000000,0,10010,17.28332797,17.12331975,11.62335006,0.02335005533
Hybrid,call,100,100,0.1,0.2,1,25000000,0,25025,9.705763041,9.500518635,11.6224156,0.02241559928
Hybrid,call,100,100,0.1,0.2,1,25000000,0,50050,8.979554644,8.5723832,11.63839245,0.03839244569
Hybrid,call,100,100,0.1,0.2,1,50000000,0,1001,318.5945063,318.4740296,11.6188438,0.01884379725
Hybrid,call,100,100,0.1,0.2,1,50000000,0,10010,33.44123326,33.28062319,11.6178717,0.01787169612
Hybrid,call,100,100,0.1,0.2,1,50000000,0,25025,18.06052201,17.82238776,11.61321984,0.01321983689
Hybrid,call,100,100,0.1,0.2,1,50000000,0,50050,13.91237101,13.50353124,11.6219386,0.021938602
