Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
MPI,call,100,90,0.02,0.75,1,1024,500,1,0.217686385,0.095579967,24.02072026,2.14072026
MPI,call,100,90,0.02,0.75,1,1024,500,2,0.186276442,0.057311276,22.2599577,0.3799577021
MPI,call,100,90,0.02,0.75,1,1024,500,4,0.164107959,0.02689887,21.61820162,-0.2617983822
MPI,call,100,90,0.02,0.75,1,1024,500,8,0.163148076,0.016858238,21.58175634,-0.2982436638
MPI,call,100,90,0.02,0.75,1,1024,500,16,0.233353866,0.008630455,22.77322871,0.8932287088
MPI,call,100,90,0.02,0.75,1,1024,500,32,0.331741684,0.004343269,21.09777255,-0.7822274525
MPI,call,100,90,0.02,0.75,1,1024,500,64,0.646414275,0.024458496,21.50907154,-0.3709284552
MPI,call,100,90,0.02,0.75,1,1024,750,1,0.268084698,0.150532622,23.41549381,1.535493813
MPI,call,100,90,0.02,0.75,1,1024,750,2,0.205592724,0.073829127,22.03395908,0.1539590819
MPI,call,100,90,0.02,0.75,1,1024,750,4,0.187410493,0.050098367,22.30672905,0.4267290513
MPI,call,100,90,0.02,0.75,1,1024,750,8,0.181941242,0.024798249,22.09621857,0.2162185707
MPI,call,100,90,0.02,0.75,1,1024,750,16,0.229269676,0.013053405,21.74279196,-0.1372080388
MPI,call,100,90,0.02,0.75,1,1024,750,32,0.340583943,0.006929868,21.15697734,-0.7230226612
MPI,call,100,90,0.02,0.75,1,1024,750,64,0.621070974,0.032002613,22.14464698,0.2646469784
MPI,call,100,90,0.02,0.75,1,1024,1000,1,0.314732678,0.192330315,22.14724542,0.2672454242
MPI,call,100,90,0.02,0.75,1,1024,1000,2,0.22758318,0.099614889,22.4597446,0.579744601
MPI,call,100,90,0.02,0.75,1,1024,1000,4,0.192066401,0.051283742,22.60547713,0.7254771297
MPI,call,100,90,0.02,0.75,1,1024,1000,8,0.178327772,0.02719981,22.6187269,0.7387269043
MPI,call,100,90,0.02,0.75,1,1024,1000,16,0.221745715,0.016968053,23.86490326,1.984903263
MPI,call,100,90,0.02,0.75,1,1024,1000,32,0.306172689,0.009202925,22.39888083,0.5188808346
MPI,call,100,90,0.02,0.75,1,1024,1000,64,0.551528274,0.017430348,23.19170625,1.31170625
MPI,call,100,90,0.02,0.75,1,8192,50,1,0.192301753,0.07050645,21.72543373,-0.1545662713
MPI,call,100,90,0.02,0.75,1,8192,50,2,0.167727861,0.040690847,21.2386874,-0.6413126024
MPI,call,100,90,0.02,0.75,1,8192,50,4,0.160442642,0.021437441,21.52105965,-0.3589403532
MPI,call,100,90,0.02,0.75,1,8192,50,8,0.157582288,0.01204578,21.52569026,-0.3543097408
MPI,call,100,90,0.02,0.75,1,8192,50,16,0.198227587,0.006864627,21.29597459,-0.5840254122
MPI,call,100,90,0.02,0.75,1,8192,50,32,0.295532789,0.004044042,21.15735375,-0.7226462534
MPI,call,100,90,0.02,0.75,1,8192,50,64,0.555580832,0.001707228,21.51740759,-0.3625924087
MPI,call,100,90,0.02,0.75,1,8192,100,1,0.269293254,0.148001717,22.7768496,0.8968496026
MPI,call,100,90,0.02,0.75,1,8192,100,2,0.206827501,0.080152332,22.06757626,0.1875762624
MPI,call,100,90,0.02,0.75,1,8192,100,4,0.192194555,0.053268104,20.93920977,-0.9407902283
MPI,call,100,90,0.02,0.75,1,8192,100,8,0.174579094,0.026903801,20.576505,-1.303495003
MPI,call,100,90,0.02,0.75,1,8192,100,16,0.229262288,0.013830664,21.49093398,-0.3890660248
MPI,call,100,90,0.02,0.75,1,8192,100,32,0.315369064,0.007100734,21.59532742,-0.2846725784
MPI,call,100,90,0.02,0.75,1,8192,100,64,0.634191991,0.021109233,21.77878122,-0.1012187826
MPI,call,100,90,0.02,0.75,1,8192,250,1,0.500737757,0.379920875,21.25890968,-0.6210903223
MPI,call,100,90,0.02,0.75,1,8192,250,2,0.32429462,0.196283934,22.66393106,0.7839310629
MPI,call,100,90,0.02,0.75,1,8192,250,4,0.23447447,0.09880636,21.35521092,-0.5247890793
MPI,call,100,90,0.02,0.75,1,8192,250,8,0.214774273,0.062649737,22.48618031,0.6061803118
MPI,call,100,90,0.02,0.75,1,8192,250,16,0.238073964,0.033540328,21.83379236,-0.04620763908
MPI,call,100,90,0.02,0.75,1,8192,250,32,0.327310563,0.020557166,21.45512711,-0.4248728861
MPI,call,100,90,0.02,0.75,1,8192,250,64,0.591921275,0.028129435,22.06169708,0.1816970822
MPI,call,100,90,0.02,0.75,1,8192,500,1,0.823104429,0.703609113,21.49735,-0.3826499953
MPI,call,100,90,0.02,0.75,1,8192,500,2,0.513668181,0.38204701,20.83142118,-1.048578817
MPI,call,100,90,0.02,0.75,1,8192,500,4,0.334854915,0.200094828,22.03487,0.15487
MPI,call,100,90,0.02,0.75,1,8192,500,8,0.280511509,0.126659071,21.91736952,0.03736951994
MPI,call,100,90,0.02,0.75,1,8192,500,16,0.27979953,0.06715876,21.64572377,-0.2342762326
MPI,call,100,90,0.02,0.75,1,8192,500,32,0.34112377,0.035306545,21.8101302,-0.06986979513
MPI,call,100,90,0.02,0.75,1,8192,500,64,0.597910627,0.060981482,22.09222588,0.212225883
MPI,call,100,90,0.02,0.75,1,8192,750,1,1.292825289,1.169599204,21.96892212,0.08892212183
MPI,call,100,90,0.02,0.75,1,8192,750,2,0.723262676,0.596105932,21.41756182,-0.4624381774
MPI,call,100,90,0.02,0.75,1,8192,750,4,0.440083381,0.300691217,22.46827919,0.5882791873
MPI,call,100,90,0.02,0.75,1,8192,750,8,0.29939672,0.150916183,22.57792682,0.6979268151
MPI,call,100,90,0.02,0.75,1,8192,750,16,0.323952295,0.099985996,21.71041944,-0.1695805609
MPI,call,100,90,0.02,0.75,1,8192,750,32,0.38715392,0.050562285,21.59490497,-0.2850950336
MPI,call,100,90,0.02,0.75,1,8192,750,64,0.628648615,0.060131883,21.58056138,-0.2994386217
MPI,call,100,90,0.02,0.75,1,8192,1000,1,1.614879805,1.493605875,22.15425268,0.2742526753
MPI,call,100,90,0.02,0.75,1,8192,1000,2,0.905861919,0.778373497,22.5575504,0.6775503998
MPI,call,100,90,0.02,0.75,1,8192,1000,4,0.527977606,0.391506972,20.87594779,-1.004052208
MPI,call,100,90,0.02,0.75,1,8192,1000,8,0.369426072,0.220016803,21.07710181,-0.8028981882
MPI,call,100,90,0.02,0.75,1,8192,1000,16,0.334400834,0.132798122,21.67845336,-0.2015466441
MPI,call,100,90,0.02,0.75,1,8192,1000,32,0.36987823,0.067426021,22.13557567,0.2555756742
MPI,call,100,90,0.02,0.75,1,8192,1000,64,0.674253459,0.075050189,21.10038259,-0.7796174081
MPI,call,100,90,0.02,0.75,1,16384,50,1,0.262236004,0.141607001,21.89296907,0.01296907406
MPI,call,100,90,0.02,0.75,1,16384,50,2,0.214466543,0.090293326,21.77426172,-0.105738278
MPI,call,100,90,0.02,0.75,1,16384,50,4,0.183896306,0.043017558,21.37259763,-0.5074023732
MPI,call,100,90,0.02,0.75,1,16384,50,8,0.175131792,0.026696217,22.30587742,0.4258774206
MPI,call,100,90,0.02,0.75,1,16384,50,16,0.224644403,0.018778369,21.75109021,-0.1289097916
MPI,call,100,90,0.02,0.75,1,16384,50,32,0.32667342,0.00723124,21.10486897,-0.7751310303
MPI,call,100,90,0.02,0.75,1,16384,50,64,0.603841612,0.008342358,21.3791597,-0.5008402979
MPI,call,100,90,0.02,0.75,1,16384,100,1,0.422084687,0.300472491,21.96684917,0.08684917423
MPI,call,100,90,0.02,0.75,1,16384,100,2,0.304177526,0.182054037,21.82497925,-0.0550207516
MPI,call,100,90,0.02,0.75,1,16384,100,4,0.213072812,0.07946865,21.22197065,-0.6580293491
MPI,call,100,90,0.02,0.75,1,16384,100,8,0.193391013,0.040723759,21.69504932,-0.184950685
MPI,call,100,90,0.02,0.75,1,16384,100,16,0.227566067,0.027266757,21.90320656,0.02320656427
MPI,call,100,90,0.02,0.75,1,16384,100,32,0.317019736,0.013860029,21.26900664,-0.6109933572
MPI,call,100,90,0.02,0.75,1,16384,100,64,0.553312041,0.014691407,21.61944472,-0.2605552835
MPI,call,100,90,0.02,0.75,1,16384,250,1,0.820254797,0.700707261,21.55461461,-0.3253853885
MPI,call,100,90,0.02,0.75,1,16384,250,2,0.504158498,0.378840811,21.52418038,-0.3558196154
MPI,call,100,90,0.02,0.75,1,16384,250,4,0.372679657,0.228543857,21.44110129,-0.4388987051
MPI,call,100,90,0.02,0.75,1,16384,250,8,0.268569045,0.097726186,21.83683339,-0.04316660977
MPI,call,100,90,0.02,0.75,1,16384,250,16,0.280485291,0.070692574,21.4487981,-0.4312018957
MPI,call,100,90,0.02,0.75,1,16384,250,32,0.37343869,0.033463584,22.10718427,0.2271842671
MPI,call,100,90,0.02,0.75,1,16384,250,64,0.671541563,0.05306689,21.78329791,-0.09670208816
MPI,call,100,90,0.02,0.75,1,16384,500,1,1.604075506,1.481174051,21.67597248,-0.2040275192
MPI,call,100,90,0.02,0.75,1,16384,500,2,0.89179347,0.766218694,22.09447041,0.2144704061
MPI,call,100,90,0.02,0.75,1,16384,500,4,0.529242409,0.391318926,21.23669854,-0.6433014577
MPI,call,100,90,0.02,0.75,1,16384,500,8,0.375137177,0.225774034,21.6726489,-0.2073511022
MPI,call,100,90,0.02,0.75,1,16384,500,16,0.340515263,0.135304769,21.56575039,-0.3142496094
MPI,call,100,90,0.02,0.75,1,16384,500,32,0.379335858,0.069692992,21.32684521,-0.5531547925
MPI,call,100,90,0.02,0.75,1,16384,500,64,0.810127748,0.147204201,21.96401861,0.08401861239
MPI,call,100,90,0.02,0.75,1,16384,750,1,2.432773449,2.310585802,21.92884089,0.04884088752
MPI,call,100,90,0.02,0.75,1,16384,750,2,1.335247195,1.203802287,22.13825549,0.2582554858
MPI,call,100,90,0.02,0.75,1,16384,750,4,0.733122036,0.59034621,21.69435537,-0.1856446298
MPI,call,100,90,0.02,0.75,1,16384,750,8,0.476682184,0.3194815,21.56169349,-0.3183065135
MPI,call,100,90,0.02,0.75,1,16384,750,16,0.390422253,0.18220248,21.1846552,-0.6953447999
MPI,call,100,90,0.02,0.75,1,16384,750,32,0.432732497,0.101203318,21.53063523,-0.3493647655
MPI,call,100,90,0.02,0.75,1,16384,750,64,0.726593408,0.153183244,21.99125847,0.1112584731
MPI,call,100,90,0.02,0.75,1,16384,1000,1,3.099820531,2.978212709,21.65168196,-0.228318036
MPI,call,100,90,0.02,0.75,1,16384,1000,2,1.731377581,1.601708073,21.49539754,-0.3846024632
MPI,call,100,90,0.02,0.75,1,16384,1000,4,0.98354714,0.844876854,22.19034368,0.3103436781
MPI,call,100,90,0.02,0.75,1,16384,1000,8,0.548431509,0.393686657,21.40833512,-0.4716648797
MPI,call,100,90,0.02,0.75,1,16384,1000,16,0.457724868,0.238496128,21.52381478,-0.3561852246
MPI,call,100,90,0.02,0.75,1,16384,1000,32,0.445738638,0.13377523,21.69613792,-0.1838620818
MPI,call,100,90,0.02,0.75,1,16384,1000,64,0.769264706,0.187782481,21.81626072,-0.06373927933
MPI,call,100,90,0.02,0.75,1,65536,50,1,0.75529271,0.634406708,21.65548241,-0.2245175882
MPI,call,100,90,0.02,0.75,1,65536,50,2,0.448469327,0.320412827,21.72875273,-0.1512472736
MPI,call,100,90,0.02,0.75,1,65536,50,4,0.330123074,0.18438209,21.6046954,-0.2753045966
MPI,call,100,90,0.02,0.75,1,65536,50,8,0.253364462,0.08766416,21.53819283,-0.3418071733
MPI,call,100,90,0.02,0.75,1,65536,50,16,0.276268017,0.05368836,21.48546484,-0.394535162
MPI,call,100,90,0.02,0.75,1,65536,50,32,0.362387703,0.028332028,21.69176616,-0.1882338356
MPI,call,100,90,0.02,0.75,1,65536,50,64,0.644469135,0.045653322,21.67594656,-0.2040534393
MPI,call,100,90,0.02,0.75,1,65536,100,1,1.334291754,1.213044099,21.63671413,-0.243285866
MPI,call,100,90,0.02,0.75,1,65536,100,2,0.745443126,0.619699492,21.18727313,-0.6927268659
MPI,call,100,90,0.02,0.75,1,65536,100,4,0.450886275,0.31115489,21.31374667,-0.5662533281
MPI,call,100,90,0.02,0.75,1,65536,100,8,0.347856684,0.193614631,21.49700692,-0.3829930817
MPI,call,100,90,0.02,0.75,1,65536,100,16,0.307405705,0.079098859,21.69838432,-0.1816156844
MPI,call,100,90,0.02,0.75,1,65536,100,32,0.377317515,0.054891133,21.68216896,-0.1978310429
MPI,call,100,90,0.02,0.75,1,65536,100,64,0.655267106,0.065700309,21.62180048,-0.2581995197
MPI,call,100,90,0.02,0.75,1,65536,250,1,3.148035388,3.026883384,21.65862405,-0.2213759548
MPI,call,100,90,0.02,0.75,1,65536,250,2,1.67151743,1.542815733,21.61712693,-0.2628730654
MPI,call,100,90,0.02,0.75,1,65536,250,4,0.955417163,0.81130061,21.56548265,-0.3145173518
MPI,call,100,90,0.02,0.75,1,65536,250,8,0.575516341,0.413384578,21.63695753,-0.243042467
MPI,call,100,90,0.02,0.75,1,65536,250,16,0.447788683,0.211284367,21.92143784,0.04143784458
MPI,call,100,90,0.02,0.75,1,65536,250,32,0.457778841,0.133926823,21.67941459,-0.2005854104
MPI,call,100,90,0.02,0.75,1,65536,250,64,0.771207771,0.182078281,22.00133269,0.1213326904
MPI,call,100,90,0.02,0.75,1,65536,500,1,6.126828846,6.005924443,21.99124266,0.1112426604
MPI,call,100,90,0.02,0.75,1,65536,500,2,3.220103865,3.090591732,21.90196723,0.0219672258
MPI,call,100,90,0.02,0.75,1,65536,500,4,1.703475715,1.561935543,21.88024135,0.0002413539823
MPI,call,100,90,0.02,0.75,1,65536,500,8,0.93218418,0.777891303,21.47147464,-0.4085253553
MPI,call,100,90,0.02,0.75,1,65536,500,16,0.623065096,0.420286083,21.69249346,-0.1875065357
MPI,call,100,90,0.02,0.75,1,65536,500,32,0.59709151,0.266705988,21.77772117,-0.1022788284
MPI,call,100,90,0.02,0.75,1,65536,500,64,0.990888092,0.361112698,21.56863169,-0.3113683144
MPI,call,100,90,0.02,0.75,1,65536,750,1,9.206211698,9.081032737,21.52553361,-0.3544663858
MPI,call,100,90,0.02,0.75,1,65536,750,2,4.791535714,4.661988335,21.81791319,-0.0620868123
MPI,call,100,90,0.02,0.75,1,65536,750,4,2.495331861,2.34825085,21.83662341,-0.04337659471
MPI,call,100,90,0.02,0.75,1,65536,750,8,1.364866414,1.205191707,21.91466692,0.03466691981
MPI,call,100,90,0.02,0.75,1,65536,750,16,0.833488501,0.605904024,21.86318292,-0.01681708221
MPI,call,100,90,0.02,0.75,1,65536,750,32,0.73383266,0.400256625,21.96533595,0.08533594846
MPI,call,100,90,0.02,0.75,1,65536,750,64,1.046818541,0.475383447,21.90090502,0.02090502105
MPI,call,100,90,0.02,0.75,1,65536,1000,1,12.44230226,12.31982547,21.8625633,-0.01743669782
MPI,call,100,90,0.02,0.75,1,65536,1000,2,6.368238029,6.23699507,22.13360753,0.2536075256
MPI,call,100,90,0.02,0.75,1,65536,1000,4,3.35807005,3.217389419,21.62896509,-0.2510349128
MPI,call,100,90,0.02,0.75,1,65536,1000,8,1.863251271,1.712264977,21.63920445,-0.2407955504
MPI,call,100,90,0.02,0.75,1,65536,1000,16,1.067301645,0.867831766,21.6895085,-0.1904915032
MPI,call,100,90,0.02,0.75,1,65536,1000,32,0.886325219,0.546951376,21.68790651,-0.1920934894
MPI,call,100,90,0.02,0.75,1,65536,1000,64,1.420184466,0.718293401,21.82186652,-0.05813347554
MPI,call,100,90,0.02,0.75,1,131072,50,1,1.365633478,1.234493543,21.52678289,-0.3532171123
MPI,call,100,90,0.02,0.75,1,131072,50,2,0.749909277,0.627143854,21.63560762,-0.2443923778
MPI,call,100,90,0.02,0.75,1,131072,50,4,0.451904688,0.313574467,21.61663621,-0.2633637918
MPI,call,100,90,0.02,0.75,1,131072,50,8,0.320495699,0.167673927,21.34329923,-0.5367007733
MPI,call,100,90,0.02,0.75,1,131072,50,16,0.329670019,0.112604186,21.35561307,-0.5243869327
MPI,call,100,90,0.02,0.75,1,131072,50,32,0.356681865,0.054070344,21.73274024,-0.1472597565
MPI,call,100,90,0.02,0.75,1,131072,50,64,0.610192356,0.06761693,21.65051164,-0.229488365
MPI,call,100,90,0.02,0.75,1,131072,100,1,2.559456631,2.438920125,21.68811114,-0.1918888615
MPI,call,100,90,0.02,0.75,1,131072,100,2,1.377138428,1.248591075,21.77655075,-0.1034492543
MPI,call,100,90,0.02,0.75,1,131072,100,4,0.764703579,0.626965517,21.54468611,-0.335313888
MPI,call,100,90,0.02,0.75,1,131072,100,8,0.503566039,0.355946209,21.74385,-0.1361499969
MPI,call,100,90,0.02,0.75,1,131072,100,16,0.411731534,0.213546055,21.64370559,-0.2362944092
MPI,call,100,90,0.02,0.75,1,131072,100,32,0.394075898,0.110630028,21.64759157,-0.2324084301
MPI,call,100,90,0.02,0.75,1,131072,100,64,0.723093595,0.146069765,21.5955635,-0.2844365048
MPI,call,100,90,0.02,0.75,1,131072,250,1,6.172703636,6.05203797,21.79857729,-0.0814227122
MPI,call,100,90,0.02,0.75,1,131072,250,2,3.210975989,3.08562442,21.70760315,-0.1723968524
MPI,call,100,90,0.02,0.75,1,131072,250,4,1.722961464,1.587149232,21.7777045,-0.1022954969
MPI,call,100,90,0.02,0.75,1,131072,250,8,0.956347366,0.811237435,21.73959027,-0.1404097264
MPI,call,100,90,0.02,0.75,1,131072,250,16,0.632182902,0.441243439,21.69333912,-0.1866608839
MPI,call,100,90,0.02,0.75,1,131072,250,32,0.576268408,0.267270561,21.65416453,-0.2258354672
MPI,call,100,90,0.02,0.75,1,131072,250,64,0.987783331,0.394039353,21.73946059,-0.1405394092
MPI,call,100,90,0.02,0.75,1,131072,500,1,12.40661463,12.28540726,21.81544618,-0.06455381591
MPI,call,100,90,0.02,0.75,1,131072,500,2,6.362152773,6.236998021,21.84930308,-0.03069691743
MPI,call,100,90,0.02,0.75,1,131072,500,4,3.30643797,3.164775941,21.73167038,-0.1483296225
MPI,call,100,90,0.02,0.75,1,131072,500,8,1.797281756,1.642376644,21.90900909,0.02900908811
MPI,call,100,90,0.02,0.75,1,131072,500,16,1.037299355,0.818073638,21.67053272,-0.2094672811
MPI,call,100,90,0.02,0.75,1,131072,500,32,0.863888272,0.534755605,21.76336651,-0.1166334883
MPI,call,100,90,0.02,0.75,1,131072,500,64,1.264321613,0.646760966,21.5857097,-0.2942903006
MPI,call,100,90,0.02,0.75,1,131072,750,1,18.45162759,18.33098382,21.71733304,-0.162666956
MPI,call,100,90,0.02,0.75,1,131072,750,2,9.62006267,9.495483828,21.68018247,-0.1998175256
MPI,call,100,90,0.02,0.75,1,131072,750,4,4.834553899,4.69592975,21.71224345,-0.1677565463
MPI,call,100,90,0.02,0.75,1,131072,750,8,2.550676729,2.394152977,21.75615545,-0.1238445503
MPI,call,100,90,0.02,0.75,1,131072,750,16,1.433058061,1.216894234,21.71335121,-0.1666487905
MPI,call,100,90,0.02,0.75,1,131072,750,32,1.133186765,0.806654085,21.71914698,-0.1608530169
MPI,call,100,90,0.02,0.75,1,131072,750,64,1.63466983,1.011106373,21.62109928,-0.2589007201
MPI,call,100,90,0.02,0.75,1,131072,1000,1,24.90174804,24.77963472,21.79712526,-0.08287474335
MPI,call,100,90,0.02,0.75,1,131072,1000,2,12.56432635,12.43128753,21.70443838,-0.1755616218
MPI,call,100,90,0.02,0.75,1,131072,1000,4,6.362563382,6.220270074,21.65865958,-0.2213404183
MPI,call,100,90,0.02,0.75,1,131072,1000,8,3.277052009,3.119654316,21.70565271,-0.1743472885
MPI,call,100,90,0.02,0.75,1,131072,1000,16,1.891087602,1.674494803,21.59760408,-0.2823959157
MPI,call,100,90,0.02,0.75,1,131072,1000,32,1.348182839,1.064141599,21.69258134,-0.1874186627
MPI,call,100,90,0.02,0.75,1,131072,1000,64,1.807989425,1.276449471,21.71143584,-0.1685641636
Hybrid,call,100,90,0.02,0.75,1,1024,50,1001,0.129142915,0.009675029,22.52157957,0.6415795659
Hybrid,call,100,90,0.02,0.75,1,1024,100,1001,0.140078373,0.019165488,22.47117631,0.5911763115
Hybrid,call,100,90,0.02,0.75,1,1024,250,1001,0.169164989,0.04835234,21.41867239,-0.4613276136
Hybrid,call,100,90,0.02,0.75,1,1024,500,1001,0.226853034,0.104792524,20.56658147,-1.313418529
Hybrid,call,100,90,0.02,0.75,1,1024,750,1001,0.289393946,0.166271172,20.28483796,-1.595162037
Hybrid,call,100,90,0.02,0.75,1,1024,1000,1001,0.343278739,0.218480781,24.48226756,2.602267557
Hybrid,call,100,90,0.02,0.75,1,8192,50,1001,0.203478143,0.079754338,21.85863783,-0.02136216792
Hybrid,call,100,90,0.02,0.75,1,8192,100,1001,0.279835025,0.156475683,21.78941693,-0.09058307153
Hybrid,call,100,90,0.02,0.75,1,8192,250,1001,0.504185245,0.384287845,21.55253587,-0.3274641318
Hybrid,call,100,90,0.02,0.75,1,8192,500,1001,0.929624029,0.808163387,21.65163487,-0.2283651339
Hybrid,call,100,90,0.02,0.75,1,8192,750,1001,1.344507027,1.221547377,21.42097367,-0.4590263342
Hybrid,call,100,90,0.02,0.75,1,8192,1000,1001,1.638895035,1.521658824,22.14099952,0.2609995224
Hybrid,call,100,90,0.02,0.75,1,16384,50,1001,0.279859195,0.158218388,20.99094459,-0.8890554122
Hybrid,call,100,90,0.02,0.75,1,16384,100,1001,0.424815888,0.306117072,21.12387932,-0.756120681
Hybrid,call,100,90,0.02,0.75,1,16384,250,1001,0.875213274,0.753597813,21.9920747,0.1120747049
Hybrid,call,100,90,0.02,0.75,1,16384,500,1001,1.65872441,1.540450479,21.68135413,-0.1986458678
Hybrid,call,100,90,0.02,0.75,1,16384,750,1001,2.421288658,2.303882717,22.25012384,0.3701238406
Hybrid,call,100,90,0.02,0.75,1,16384,1000,1001,3.183704907,3.063165022,22.1656363,0.2856363033
Hybrid,call,100,90,0.02,0.75,1,65536,50,1001,0.748413885,0.626514953,21.41143583,-0.4685641674
Hybrid,call,100,90,0.02,0.75,1,65536,100,1001,1.330407835,1.209743309,21.78368721,-0.09631278995
Hybrid,call,100,90,0.02,0.75,1,65536,250,1001,3.251949258,3.13043885,21.46324278,-0.4167572174
Hybrid,call,100,90,0.02,0.75,1,65536,500,1001,6.129276392,6.008852427,21.90160328,0.02160328269
Hybrid,call,100,90,0.02,0.75,1,65536,750,1001,9.150250991,9.028745763,21.77888324,-0.1011167618
Hybrid,call,100,90,0.02,0.75,1,65536,1000,1001,12.42301202,12.30270623,21.817624,-0.06237599583
Hybrid,call,100,90,0.02,0.75,1,131072,50,1001,1.344225773,1.223231473,21.26752581,-0.6124741935
Hybrid,call,100,90,0.02,0.75,1,131072,100,1001,2.648575274,2.528684124,21.5918346,-0.2881654012
Hybrid,call,100,90,0.02,0.75,1,131072,250,1001,6.325307046,6.204125179,21.76718035,-0.1128196456
Hybrid,call,100,90,0.02,0.75,1,131072,500,1001,12.36339666,12.24348529,21.66702362,-0.2129763801
Hybrid,call,100,90,0.02,0.75,1,131072,750,1001,18.46738789,18.34566598,21.68631666,-0.1936833388
Hybrid,call,100,90,0.02,0.75,1,131072,1000,1001,24.45994066,24.33843081,21.64560109,-0.2343989085
Hybrid,call,100,90,0.02,0.75,1,1024,50,2002,0.139638045,0.008381706,19.70096982,-2.179030184
Hybrid,call,100,90,0.02,0.75,1,1024,50,2004,0.143745981,0.007782987,21.42758018,-0.4524198153
Hybrid,call,100,90,0.02,0.75,1,1024,50,2008,0.142129764,0.008143931,21.40510788,-0.474892116
Hybrid,call,100,90,0.02,0.75,1,1024,50,4002,0.14396011,0.00513564,21.61409961,-0.2659003898
Hybrid,call,100,90,0.02,0.75,1,1024,50,4004,0.142575196,0.005752956,21.57866126,-0.3013387422
Hybrid,call,100,90,0.02,0.75,1,1024,50,4008,0.142836956,0.006359909,21.22373364,-0.6562663555
Hybrid,call,100,90,0.02,0.75,1,1024,50,8002,0.15641861,0.001688633,22.08583894,0.2058389398
Hybrid,call,100,90,0.02,0.75,1,1024,50,8004,0.152753206,0.00270865,22.12736316,0.2473631641
Hybrid,call,100,90,0.02,0.75,1,1024,50,8008,0.158619061,0.002862104,22.09279493,0.2127949289
Hybrid,call,100,90,0.02,0.75,1,1024,100,2002,0.135894868,0.011652995,22.77167862,0.8916786243
Hybrid,call,100,90,0.02,0.75,1,1024,100,2004,0.139593937,0.012642479,22.78481905,0.9048190474
Hybrid,call,100,90,0.02,0.75,1,1024,100,2008,0.140918344,0.012997312,22.76602262,0.8860226153
Hybrid,call,100,90,0.02,0.75,1,1024,100,4002,0.144360766,0.008000449,21.74204152,-0.1379584818
Hybrid,call,100,90,0.02,0.75,1,1024,100,4004,0.144131774,0.008077938,21.09676191,-0.7832380854
Hybrid,call,100,90,0.02,0.75,1,1024,100,4008,0.146804755,0.008293675,21.09704031,-0.7829596878
Hybrid,call,100,90,0.02,0.75,1,1024,100,8002,0.172309741,0.004140256,19.50680686,-2.373193142
Hybrid,call,100,90,0.02,0.75,1,1024,100,8004,0.162772247,0.003787875,19.52383545,-2.356164554
Hybrid,call,100,90,0.02,0.75,1,1024,100,8008,0.159437048,0.004604398,22.75260629,0.8726062949
Hybrid,call,100,90,0.02,0.75,1,1024,250,2002,0.161799974,0.027577645,22.45711671,0.5771167077
