Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,put,100,90,0.02,0.75,1,25000,0,50,1,1.743640456,1.743628085,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,64,1,1.745818387,1.745799615,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,100,1,1.728234936,1.728216261,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,125,1,1.747348771,1.747340071,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,50000,0,1,1,65.28065006,65.28064162,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,5,1,13.31770317,13.31768586,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,10,1,7.733414688,7.733396208,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,25,1,3.541085939,3.541068591,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,32,1,3.603937593,3.603914158,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,50,1,3.526860962,3.526840933,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,64,1,3.539440679,3.539420659,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,100,1,3.513883528,3.513862621,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,50000,0,125,1,3.610814148,3.610796349,21.98596957,6.028662484e-05,6.028662484e-05
OMP,put,100,90,0.02,0.75,1,75000,0,1,1,146.8615726,146.8615504,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,5,1,31.04607504,31.04605679,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,10,1,15.64654627,15.64652853,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,25,1,7.335641938,7.335628263,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,32,1,6.344359442,6.344346711,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,50,1,5.971228598,5.971212109,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,64,1,6.901250621,6.90123868,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,100,1,6.377002117,6.376991631,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,75000,0,125,1,6.060624683,6.060613369,21.98592449,1.521417559e-05,1.521417559e-05
OMP,put,100,90,0.02,0.75,1,100000,0,1,1,260.3627802,260.3627602,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,5,1,52.95030656,52.9502942,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,10,1,26.82321669,26.82320476,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,25,1,10.81420519,10.81418502,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,32,1,9.965458749,9.965424174,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,50,1,9.71663102,9.716562982,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,64,1,10.81166605,10.81165727,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,100,1,10.04674574,10.04673461,21.98590929,6.301277722e-09,6.301277722e-09
OMP,put,100,90,0.02,0.75,1,100000,0,125,1,10.48512132,10.48510699,21.98590929,6.301277722e-09,6.301277722e-09
MPI,put,100,90,0.02,0.75,1,10000,0,1,1,2.729689212,2.602970797,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,5,1,0.826702753,0.684827798,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,10,1,0.509566687,0.344985697,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,25,1,0.363031846,0.144285027,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,32,1,0.357887879,0.116610398,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,50,1,0.549117791,0.145903287,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,64,1,0.646694789,0.122641196,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,100,1,1.022436025,0.121614889,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,10000,0,125,1,1.280413518,0.086755627,21.98533284,0.0005764408084,-0.0005764408084
MPI,put,100,90,0.02,0.75,1,25000,0,1,1,16.2420874,16.12069236,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,5,1,4.325891655,4.187709058,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,10,1,2.322896522,2.15625796,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,25,1,1.087186747,0.877498656,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,32,1,0.993924877,0.738125559,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,50,1,1.206090493,0.812932365,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,64,1,1.218395531,0.742093077,21.98581493,9.434777237e-05,-9.434777237e-05
MPI,put,100,90,0.02,0.75,1,25000,0,100,1,1.573646941,0.714697316,21.98581493,9.434777238e-05,-9.434777238e-05
MPI,put,100,90,0.02,0.75,1,25000,0,125,1,1.863575646,0.752781262,21.98581493,9.434777238e-05,-9.434777238e-05
MPI,put,100,90,0.02,0.75,1,50000,0,1,1,64.61280099,64.49317794,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,5,1,16.84667446,16.70463993,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,10,1,8.747328267,8.589842132,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,25,1,3.839395992,3.630385424,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,32,1,3.085239278,2.827672791,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,50,1,3.38892074,2.952192935,21.98596957,6.028662483e-05,6.028662483e-05
MPI,put,100,90,0.02,0.75,1,50000,0,64,1,3.382243459,2.901438514,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,100,1,3.406310564,2.558009207,21.98596957,6.028662484e-05,6.028662484e-05
MPI,put,100,90,0.02,0.75,1,50000,0,125,1,3.710550395,2.516840032,21.98596957,6.028662486e-05,6.028662486e-05
MPI,put,100,90,0.02,0.75,1,75000,0,1,1,147.0883418,146.966792,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,5,1,37.88630641,37.74615972,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,10,1,19.5658531,19.41255272,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,25,1,8.129688212,7.913475746,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,32,1,6.725412409,6.449408091,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,50,1,6.951307866,6.543695477,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,64,1,6.414582599,5.916552167,21.98592449,1.521417559e-05,1.521417559e-05
MPI,put,100,90,0.02,0.75,1,75000,0,100,1,6.646961089,5.76465033,21.98592449,1.52141756e-05,1.52141756e-05
MPI,put,100,90,0.02,0.75,1,75000,0,125,1,7.099663634,5.820451767,21.98592449,1.52141756e-05,1.52141756e-05
