Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,50000,1000,64,1,0.687317413,0.687298786,13.85398692,0.006013080619,-0.006013080619
OMP,call,100,110,0.02,0.75,1,50000,1000,100,1,0.683786881,0.683771881,13.85369032,0.006309682192,-0.006309682192
OMP,call,100,110,0.02,0.75,1,50000,1000,125,1,0.67484484,0.674810071,12.29364213,1.566357874,-1.566357874
OMP,call,100,110,0.02,0.75,1,75000,200,1,1,4.185237112,4.185216185,13.64425294,0.2157470626,-0.2157470626
OMP,call,100,110,0.02,0.75,1,75000,200,5,1,0.909624469,0.909590201,14.04314087,0.1831408687,0.1831408687
OMP,call,100,110,0.02,0.75,1,75000,200,10,1,0.483683478,0.483660368,13.29067626,0.5693237366,-0.5693237366
OMP,call,100,110,0.02,0.75,1,75000,200,25,1,0.262826785,0.262785151,13.49220046,0.3677995387,-0.3677995387
OMP,call,100,110,0.02,0.75,1,75000,200,32,1,0.242253071,0.24223868,14.61620969,0.7562096915,0.7562096915
OMP,call,100,110,0.02,0.75,1,75000,200,50,1,0.236391633,0.236368761,14.36611668,0.5061166833,0.5061166833
OMP,call,100,110,0.02,0.75,1,75000,200,64,1,0.202249568,0.202235702,14.11616,0.2561599952,0.2561599952
OMP,call,100,110,0.02,0.75,1,75000,200,100,1,0.200371683,0.200355074,13.88113406,0.02113405915,0.02113405915
OMP,call,100,110,0.02,0.75,1,75000,200,125,1,0.207397331,0.207385381,14.03684571,0.1768457116,0.1768457116
OMP,call,100,110,0.02,0.75,1,75000,1000,1,1,21.13459826,21.13458269,13.57183315,0.288166848,-0.288166848
OMP,call,100,110,0.02,0.75,1,75000,1000,5,1,4.503942726,4.503900314,13.41298747,0.4470125292,-0.4470125292
OMP,call,100,110,0.02,0.75,1,75000,1000,10,1,2.380893159,2.380854311,13.92202225,0.06202224689,0.06202224689
OMP,call,100,110,0.02,0.75,1,75000,1000,25,1,1.195106971,1.195093204,14.00650553,0.1465055302,0.1465055302
OMP,call,100,110,0.02,0.75,1,75000,1000,32,1,1.016733163,1.016721757,13.90675025,0.04675025174,0.04675025174
OMP,call,100,110,0.02,0.75,1,75000,1000,50,1,1.006042094,1.006017314,14.88190356,1.021903557,1.021903557
OMP,call,100,110,0.02,0.75,1,75000,1000,64,1,0.949173028,0.949145539,13.85914133,0.0008586727662,-0.0008586727662
OMP,call,100,110,0.02,0.75,1,75000,1000,100,1,0.919196332,0.919162139,15.27885822,1.418858221,1.418858221
OMP,call,100,110,0.02,0.75,1,75000,1000,125,1,0.961065686,0.961042399,14.73226659,0.8722665926,0.8722665926
OMP,call,100,110,0.02,0.75,1,100000,200,1,1,5.812516914,5.812497312,13.66314249,0.1968575114,-0.1968575114
OMP,call,100,110,0.02,0.75,1,100000,200,5,1,1.192048021,1.19201922,13.7813889,0.07861110444,-0.07861110444
OMP,call,100,110,0.02,0.75,1,100000,200,10,1,0.630937825,0.630916763,13.5361261,0.3238738954,-0.3238738954
OMP,call,100,110,0.02,0.75,1,100000,200,25,1,0.348818087,0.34878003,13.95977067,0.09977066767,0.09977066767
OMP,call,100,110,0.02,0.75,1,100000,200,32,1,0.264956395,0.264922773,13.94417335,0.08417335111,0.08417335111
OMP,call,100,110,0.02,0.75,1,100000,200,50,1,0.27827531,0.278261388,13.91703407,0.05703406945,0.05703406945
OMP,call,100,110,0.02,0.75,1,100000,200,64,1,0.267649096,0.267599127,13.77776522,0.0822347828,-0.0822347828
OMP,call,100,110,0.02,0.75,1,100000,200,100,1,0.267105672,0.267092966,13.11417256,0.7458274404,-0.7458274404
OMP,call,100,110,0.02,0.75,1,100000,200,125,1,0.276240734,0.276226555,13.09063972,0.7693602843,-0.7693602843
OMP,call,100,110,0.02,0.75,1,100000,1000,1,1,27.87002529,27.87001248,13.78465918,0.07534081729,-0.07534081729
OMP,call,100,110,0.02,0.75,1,100000,1000,5,1,5.992520732,5.992476553,13.55112469,0.3088753071,-0.3088753071
OMP,call,100,110,0.02,0.75,1,100000,1000,10,1,3.103508209,3.103467999,14.32908992,0.4690899151,0.4690899151
OMP,call,100,110,0.02,0.75,1,100000,1000,25,1,1.600359847,1.600324602,13.6083993,0.2516007025,-0.2516007025
OMP,call,100,110,0.02,0.75,1,100000,1000,32,1,1.267006568,1.266968387,13.8915909,0.03159089893,0.03159089893
OMP,call,100,110,0.02,0.75,1,100000,1000,50,1,1.25782962,1.257783167,14.19679407,0.3367940717,0.3367940717
OMP,call,100,110,0.02,0.75,1,100000,1000,64,1,1.221603529,1.221575869,13.57488306,0.2851169407,-0.2851169407
