Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,100,0.1,0.2,1,100000,0,100,4,0.943821342,0.026738974,11.09273779,0.8072622063,-0.8072622063
MPI,call,100,100,0.1,0.2,1,100000,0,125,4,1.001944553,0.020819377,11.90544448,0.005444480875,0.005444480875
MPI,call,100,100,0.1,0.2,1,250000,0,1,4,0.813307997,0.570643915,11.91261758,0.01261758187,0.01261758187
MPI,call,100,100,0.1,0.2,1,250000,0,5,4,0.379345532,0.117522261,11.99417416,0.09417416145,0.09417416145
MPI,call,100,100,0.1,0.2,1,250000,0,10,4,0.35966986,0.089846054,11.82755149,0.07244850818,-0.07244850818
MPI,call,100,100,0.1,0.2,1,250000,0,25,4,0.377190759,0.064304142,11.7600508,0.1399491975,-0.1399491975
MPI,call,100,100,0.1,0.2,1,250000,0,32,4,0.408702652,0.059127966,11.97503818,0.07503817903,0.07503817903
MPI,call,100,100,0.1,0.2,1,250000,0,50,4,0.50985673,0.023116386,11.82375418,0.07624581858,-0.07624581858
MPI,call,100,100,0.1,0.2,1,250000,0,64,4,0.627943133,0.035893832,11.84956186,0.05043813549,-0.05043813549
MPI,call,100,100,0.1,0.2,1,250000,0,100,4,0.982793568,0.044156362,12.02305996,0.1230599606,0.1230599606
MPI,call,100,100,0.1,0.2,1,250000,0,125,4,1.106040352,0.026137216,11.68591667,0.2140833298,-0.2140833298
MPI,call,100,100,0.1,0.2,1,500000,0,1,4,1.333013102,1.094751036,11.93140289,0.03140288979,0.03140288979
MPI,call,100,100,0.1,0.2,1,500000,0,5,4,0.534951434,0.27352653,11.91687033,0.01687032704,0.01687032704
MPI,call,100,100,0.1,0.2,1,500000,0,10,4,0.444547033,0.171414076,11.86998711,0.03001289487,-0.03001289487
MPI,call,100,100,0.1,0.2,1,500000,0,25,4,0.428028422,0.112098421,11.9483744,0.04837440163,0.04837440163
MPI,call,100,100,0.1,0.2,1,500000,0,32,4,0.442659366,0.087368222,11.87762197,0.02237803402,-0.02237803402
MPI,call,100,100,0.1,0.2,1,500000,0,50,4,0.606286498,0.062500296,11.85696927,0.04303073408,-0.04303073408
MPI,call,100,100,0.1,0.2,1,500000,0,64,4,0.702617412,0.091233359,12.15861118,0.2586111809,0.2586111809
MPI,call,100,100,0.1,0.2,1,500000,0,100,4,0.873373979,0.087020849,12.0673423,0.1673423014,0.1673423014
MPI,call,100,100,0.1,0.2,1,500000,0,125,4,1.207234407,0.090627335,11.89576287,0.004237134819,-0.004237134819
MPI,call,100,100,0.1,0.2,1,750000,0,1,4,1.888474839,1.642656094,11.9130943,0.01309429783,0.01309429783
MPI,call,100,100,0.1,0.2,1,750000,0,5,4,0.615073798,0.354461059,11.93688099,0.03688099067,0.03688099067
MPI,call,100,100,0.1,0.2,1,750000,0,10,4,0.498368754,0.222183987,11.91353011,0.0135301082,0.0135301082
MPI,call,100,100,0.1,0.2,1,750000,0,25,4,0.45403947,0.130971876,12.00329969,0.1032996939,0.1032996939
MPI,call,100,100,0.1,0.2,1,750000,0,32,4,0.458091353,0.118314854,11.99028043,0.09028042549,0.09028042549
MPI,call,100,100,0.1,0.2,1,750000,0,50,4,0.60391819,0.113286173,11.9264742,0.02647420326,0.02647420326
MPI,call,100,100,0.1,0.2,1,750000,0,64,4,0.684155538,0.123169301,11.86595882,0.03404118248,-0.03404118248
MPI,call,100,100,0.1,0.2,1,750000,0,100,4,1.016193265,0.113572712,11.91371658,0.01371658004,0.01371658004
MPI,call,100,100,0.1,0.2,1,750000,0,125,4,1.178683867,0.117381206,11.91713664,0.01713664395,0.01713664395
