Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,500000,200,10,1,19.81537995,19.8153426,26.46433253,0.148828682,-0.148828682
OMP,call,100,110,0.02,0.75,1,500000,200,25,1,19.37504588,19.37503013,26.5477979,0.06536330657,-0.06536330657
OMP,call,100,110,0.02,0.75,1,500000,200,32,1,18.83464384,18.83460468,26.49396846,0.119192754,-0.119192754
OMP,call,100,110,0.02,0.75,1,500000,200,50,1,19.46741005,19.46737427,26.53794981,0.07521139837,-0.07521139837
OMP,call,100,110,0.02,0.75,1,500000,200,64,1,19.53783589,19.53780205,26.69698908,0.08382787166,0.08382787166
OMP,call,100,110,0.02,0.75,1,500000,200,100,1,19.48518807,19.4851332,26.7646311,0.1514698921,0.1514698921
OMP,call,100,110,0.02,0.75,1,64000,200,1,1,2.955980874,2.955952364,26.57854414,0.03461706819,-0.03461706819
OMP,call,100,110,0.02,0.75,1,64000,200,5,1,2.564973532,2.564937557,26.77468498,0.1615237714,0.1615237714
OMP,call,100,110,0.02,0.75,1,64000,200,10,1,2.520752807,2.520732236,26.55141955,0.0617416557,-0.0617416557
OMP,call,100,110,0.02,0.75,1,64000,200,25,1,2.62398401,2.62396903,26.28236938,0.3307918349,-0.3307918349
OMP,call,100,110,0.02,0.75,1,64000,200,32,1,2.5593258,2.559306602,26.4532052,0.1599560079,-0.1599560079
OMP,call,100,110,0.02,0.75,1,64000,200,50,1,2.590471192,2.590450694,26.66444064,0.05127942886,0.05127942886
OMP,call,100,110,0.02,0.75,1,64000,200,64,1,2.64627441,2.646246692,26.41597325,0.1971879588,-0.1971879588
OMP,call,100,110,0.02,0.75,1,64000,200,100,1,2.683905097,2.683876978,26.13123926,0.4819219497,-0.4819219497
OMP,call,100,110,0.02,0.75,1,1000000,200,1,1,48.87298872,48.87294771,26.67668109,0.06351987874,0.06351987874
OMP,call,100,110,0.02,0.75,1,1000000,200,5,1,41.86433155,41.86429616,26.64469305,0.03153184287,0.03153184287
OMP,call,100,110,0.02,0.75,1,1000000,200,10,1,40.24441227,40.24435851,26.54112712,0.07203409229,-0.07203409229
OMP,call,100,110,0.02,0.75,1,1000000,200,25,1,39.02952109,39.02948386,26.56415677,0.04900444475,-0.04900444475
OMP,call,100,110,0.02,0.75,1,1000000,200,32,1,38.7290528,38.72901821,26.63747954,0.02431832864,0.02431832864
OMP,call,100,110,0.02,0.75,1,1000000,200,50,1,38.14092964,38.14089428,26.57338748,0.03977372793,-0.03977372793
OMP,call,100,110,0.02,0.75,1,1000000,200,64,1,38.17600277,38.17596165,26.73255091,0.1193897006,0.1193897006
OMP,call,100,110,0.02,0.75,1,1000000,200,100,1,38.88735595,38.88731513,26.58197975,0.03118146451,-0.03118146451
OMP,call,100,110,0.02,0.75,1,2500000,200,1,1,118.2485068,118.2484823,26.55766776,0.05549345364,-0.05549345364
OMP,call,100,110,0.02,0.75,1,2500000,200,5,1,99.34624439,99.34622616,26.62169388,0.008532674648,0.008532674648
OMP,call,100,110,0.02,0.75,1,2500000,200,10,1,96.91604842,96.91602463,26.57853421,0.03462699795,-0.03462699795
OMP,call,100,110,0.02,0.75,1,2500000,200,25,1,94.5046829,94.50466668,26.58171004,0.03145117,-0.03145117
OMP,call,100,110,0.02,0.75,1,2500000,200,32,1,94.00510553,94.00507512,26.59455579,0.01860542196,-0.01860542196
OMP,call,100,110,0.02,0.75,1,2500000,200,50,1,93.71449952,93.71447138,26.60235503,0.01080618086,-0.01080618086
OMP,call,100,110,0.02,0.75,1,2500000,200,64,1,92.97268948,92.97264596,26.64928057,0.03611935747,0.03611935747
OMP,call,100,110,0.02,0.75,1,2500000,200,100,1,95.28290365,95.28284328,26.60804094,0.005120271424,-0.005120271424
OMP,call,100,110,0.02,0.75,1,3200000,200,1,1,155.5646158,155.5645731,26.62764371,0.01448250307,0.01448250307
OMP,call,100,110,0.02,0.75,1,3200000,200,5,1,130.8991953,130.8991605,26.59837174,0.0147894654,-0.0147894654
