Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,put,100,90,0.02,0.75,1,25000,200,1001,1.044888187,0.920408554,10.87125984,-0.2087401632
Hybrid,put,100,90,0.02,0.75,1,25000,200,10010,0.286793248,0.125322321,10.83080229,-0.2491977123
Hybrid,put,100,90,0.02,0.75,1,25000,200,25025,0.280296683,0.058214805,10.8056388,-0.2743611969
Hybrid,put,100,90,0.02,0.75,1,25000,200,50050,0.517035503,0.100703006,10.73904023,-0.3409597744
Hybrid,put,100,90,0.02,0.75,1,25000,1000,1001,4.726938276,4.607085876,10.75442751,-0.3255724899
Hybrid,put,100,90,0.02,0.75,1,25000,1000,10010,0.673366888,0.507490005,11.05782321,-0.02217678583
Hybrid,put,100,90,0.02,0.75,1,25000,1000,25025,0.476416572,0.265273043,10.9791183,-0.1008817004
Hybrid,put,100,90,0.02,0.75,1,25000,1000,50050,0.694509704,0.305143559,11.05660127,-0.02339872504
Hybrid,put,100,90,0.02,0.75,1,50000,200,1001,1.920301519,1.799065378,10.82320877,-0.2567912272
Hybrid,put,100,90,0.02,0.75,1,50000,200,10010,0.38389029,0.222005796,10.75171079,-0.3282892067
Hybrid,put,100,90,0.02,0.75,1,50000,200,25025,0.334727813,0.109655758,10.91755209,-0.1624479086
Hybrid,put,100,90,0.02,0.75,1,50000,200,50050,0.580899099,0.153080636,10.97724992,-0.1027500844
Hybrid,put,100,90,0.02,0.75,1,50000,1000,1001,9.260775936,9.14008905,11.09942091,0.01942090985
Hybrid,put,100,90,0.02,0.75,1,50000,1000,10010,1.176889049,1.021045274,10.95142015,-0.1285798534
Hybrid,put,100,90,0.02,0.75,1,50000,1000,25025,0.736150845,0.525955913,10.93418565,-0.1458143451
Hybrid,put,100,90,0.02,0.75,1,50000,1000,50050,1.008154093,0.591495933,10.91010185,-0.1698981484
Hybrid,put,100,90,0.02,0.75,1,75000,200,1001,2.857131542,2.738654793,10.96183995,-0.118160046
Hybrid,put,100,90,0.02,0.75,1,75000,200,10010,0.474414487,0.314236858,11.15350308,0.07350307581
Hybrid,put,100,90,0.02,0.75,1,75000,200,25025,0.3817557,0.135874583,10.93518962,-0.1448103784
Hybrid,put,100,90,0.02,0.75,1,75000,200,50050,0.625998969,0.16872903,10.92386816,-0.1561318409
Hybrid,put,100,90,0.02,0.75,1,75000,1000,1001,13.81866668,13.69917848,11.0709303,-0.009069701149
Hybrid,put,100,90,0.02,0.75,1,75000,1000,10010,1.573098326,1.417941483,11.17782844,0.09782844335
Hybrid,put,100,90,0.02,0.75,1,75000,1000,25025,0.994019018,0.789977044,10.96843194,-0.1115680565
Hybrid,put,100,90,0.02,0.75,1,75000,1000,50050,1.165112042,0.766147904,10.90571805,-0.1742819517
Hybrid,put,100,90,0.02,0.75,1,100000,200,1001,3.689051159,3.568587791,10.92239394,-0.1576060575
Hybrid,put,100,90,0.02,0.75,1,100000,200,10010,0.576793485,0.419836127,10.65446225,-0.4255377502
Hybrid,put,100,90,0.02,0.75,1,100000,200,25025,0.425863501,0.212927505,10.91380729,-0.1661927075
Hybrid,put,100,90,0.02,0.75,1,100000,200,50050,0.663162064,0.220353137,11.00067862,-0.07932138397
Hybrid,put,100,90,0.02,0.75,1,100000,1000,1001,18.4816325,18.3610847,10.92130072,-0.1586992769
Hybrid,put,100,90,0.02,0.75,1,100000,1000,10010,2.074121154,1.920923675,10.99919093,-0.08080906997
Hybrid,put,100,90,0.02,0.75,1,100000,1000,25025,1.257393285,1.056904368,11.09409809,0.01409809052
Hybrid,put,100,90,0.02,0.75,1,100000,1000,50050,1.267311039,0.88195633,10.94840678,-0.1315932213
