Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,put,100,105,0.02,0.75,1,8192,1000,1001,1.675243539,1.553245249,18.99301835,-0.4569816523
Hybrid,put,100,105,0.02,0.75,1,16384,50,1001,0.271382467,0.151311206,19.09414394,-0.3558560601
Hybrid,put,100,105,0.02,0.75,1,16384,100,1001,0.428987502,0.306484292,19.11817591,-0.3318240939
Hybrid,put,100,105,0.02,0.75,1,16384,250,1001,0.896230741,0.773483011,19.3414055,-0.1085945044
Hybrid,put,100,105,0.02,0.75,1,16384,500,1001,1.627522682,1.505656635,19.52254828,0.0725482811
Hybrid,put,100,105,0.02,0.75,1,16384,750,1001,2.425229589,2.303823729,19.49823645,0.04823644952
Hybrid,put,100,105,0.02,0.75,1,16384,1000,1001,3.180862137,3.059943634,19.38298666,-0.06701333622
Hybrid,put,100,105,0.02,0.75,1,65536,50,1001,0.736305357,0.614434284,19.1198134,-0.3301865994
Hybrid,put,100,105,0.02,0.75,1,65536,100,1001,1.385902887,1.255428108,19.27744894,-0.1725510638
Hybrid,put,100,105,0.02,0.75,1,65536,250,1001,3.203246828,3.083133352,19.29582082,-0.1541791825
Hybrid,put,100,105,0.02,0.75,1,65536,500,1001,6.316130141,6.195835762,19.39315814,-0.05684185688
Hybrid,put,100,105,0.02,0.75,1,65536,750,1001,9.259860724,9.138869429,19.3043679,-0.1456321028
Hybrid,put,100,105,0.02,0.75,1,65536,1000,1001,12.21929971,12.09883919,19.35491558,-0.09508442025
Hybrid,put,100,105,0.02,0.75,1,131072,50,1001,1.337157225,1.216181354,19.14599167,-0.3040083267
Hybrid,put,100,105,0.02,0.75,1,131072,100,1001,2.624726494,2.503472581,19.17503206,-0.2749679426
Hybrid,put,100,105,0.02,0.75,1,131072,250,1001,6.22386082,6.097437888,19.30395329,-0.1460467133
Hybrid,put,100,105,0.02,0.75,1,131072,500,1001,12.30512072,12.18094801,19.38987645,-0.06012355159
Hybrid,put,100,105,0.02,0.75,1,131072,750,1001,18.30341416,18.18578421,19.31869811,-0.1313018855
Hybrid,put,100,105,0.02,0.75,1,131072,1000,1001,24.3934259,24.27321009,19.29744965,-0.1525503451
Hybrid,put,100,105,0.02,0.75,1,1024,50,2002,0.138866466,0.007213864,18.80350285,-0.6464971534
Hybrid,put,100,105,0.02,0.75,1,1024,50,2004,0.140956868,0.00732094,19.7398666,0.2898666037
Hybrid,put,100,105,0.02,0.75,1,1024,50,2008,0.139213856,0.008944308,19.75656457,0.3065645717
Hybrid,put,100,105,0.02,0.75,1,1024,50,4002,0.140131195,0.003959687,18.89727944,-0.5527205599
Hybrid,put,100,105,0.02,0.75,1,1024,50,4004,0.140765658,0.004324236,18.87332421,-0.576675793
Hybrid,put,100,105,0.02,0.75,1,1024,50,4008,0.142421659,0.005344268,20.0295327,0.5795326991
Hybrid,put,100,105,0.02,0.75,1,1024,50,8002,0.155293637,0.002181223,19.47971471,0.02971471299
Hybrid,put,100,105,0.02,0.75,1,1024,50,8004,0.157192323,0.002453377,19.50000219,0.05000218977
Hybrid,put,100,105,0.02,0.75,1,1024,50,8008,0.153472285,0.002698706,19.44665387,-0.003346126639
Hybrid,put,100,105,0.02,0.75,1,1024,100,2002,0.139100626,0.011993085,19.24457146,-0.2054285372
Hybrid,put,100,105,0.02,0.75,1,1024,100,2004,0.140778388,0.012910897,19.25211722,-0.197882785
Hybrid,put,100,105,0.02,0.75,1,1024,100,2008,0.132490054,0.010302139,19.24286012,-0.2071398779
Hybrid,put,100,105,0.02,0.75,1,1024,100,4002,0.144472842,0.006756356,19.62438023,0.1743802294
Hybrid,put,100,105,0.02,0.75,1,1024,100,4004,0.143851405,0.008017453,19.29420981,-0.1557901936
Hybrid,put,100,105,0.02,0.75,1,1024,100,4008,0.145645303,0.007629676,19.29647751,-0.1535224853
Hybrid,put,100,105,0.02,0.75,1,1024,100,8002,0.15657578,0.004343037,20.25027451,0.8002745058
Hybrid,put,100,105,0.02,0.75,1,1024,100,8004,0.160367014,0.00370048,20.25370538,0.8037053815
Hybrid,put,100,105,0.02,0.75,1,1024,100,8008,0.159215992,0.004415385,19.70545506,0.2554550614
Hybrid,put,100,105,0.02,0.75,1,1024,250,2002,0.154289434,0.027062438,19.46791056,0.01791055971
Hybrid,put,100,105,0.02,0.75,1,1024,250,2004,0.160187971,0.029360342,19.47033755,0.02033755345
Hybrid,put,100,105,0.02,0.75,1,1024,250,2008,0.161114566,0.028486931,18.76957561,-0.6804243945
Hybrid,put,100,105,0.02,0.75,1,1024,250,4002,0.155174441,0.014199701,19.6450542,0.1950542032
Hybrid,put,100,105,0.02,0.75,1,1024,250,4004,0.1565742,0.017279289,19.6492026,0.1992026032
Hybrid,put,100,105,0.02,0.75,1,1024,250,4008,0.153843326,0.015133896,19.64502081,0.1950208059
Hybrid,put,100,105,0.02,0.75,1,1024,250,8002,0.162920841,0.009481297,18.94594086,-0.504059136
Hybrid,put,100,105,0.02,0.75,1,1024,250,8004,0.166453955,0.006588231,18.95846981,-0.4915301916
Hybrid,put,100,105,0.02,0.75,1,1024,250,8008,0.191741902,0.008737843,18.95188506,-0.4981149369
Hybrid,put,100,105,0.02,0.75,1,1024,500,2002,0.183488808,0.052169756,20.39559823,0.9455982294
Hybrid,put,100,105,0.02,0.75,1,1024,500,2004,0.182435431,0.051432691,18.96919535,-0.4808046478
Hybrid,put,100,105,0.02,0.75,1,1024,500,2008,0.18105376,0.054024997,18.96553597,-0.4844640312
Hybrid,put,100,105,0.02,0.75,1,1024,500,4002,0.163443254,0.029632325,18.68535101,-0.7646489944
Hybrid,put,100,105,0.02,0.75,1,1024,500,4004,0.164710159,0.02611971,19.59957341,0.1495734146
Hybrid,put,100,105,0.02,0.75,1,1024,500,4008,0.17247969,0.034520765,19.59873425,0.1487342515
Hybrid,put,100,105,0.02,0.75,1,1024,500,8002,0.164551821,0.016486012,18.49558583,-0.9544141727
Hybrid,put,100,105,0.02,0.75,1,1024,500,8004,0.166788452,0.017277825,18.49227001,-0.9577299899
Hybrid,put,100,105,0.02,0.75,1,1024,500,8008,0.162959373,0.01413229,20.3012949,0.8512948962
Hybrid,put,100,105,0.02,0.75,1,1024,750,2002,0.204442963,0.07521968,20.2755404,0.8255404
Hybrid,put,100,105,0.02,0.75,1,1024,750,2004,0.206263281,0.07456783,20.27749108,0.8274910812
Hybrid,put,100,105,0.02,0.75,1,1024,750,2008,0.208644342,0.076283244,19.79359884,0.3435988379
Hybrid,put,100,105,0.02,0.75,1,1024,750,4002,0.183968194,0.049387202,19.1866735,-0.2633264972
Hybrid,put,100,105,0.02,0.75,1,1024,750,4004,0.180902798,0.045817218,19.18578248,-0.264217517
Hybrid,put,100,105,0.02,0.75,1,1024,750,4008,0.181480694,0.039895963,19.18541827,-0.264581733
Hybrid,put,100,105,0.02,0.75,1,1024,750,8002,0.170591837,0.019198836,19.32593016,-0.124069838
Hybrid,put,100,105,0.02,0.75,1,1024,750,8004,0.16987005,0.020195815,19.32578216,-0.1242178385
Hybrid,put,100,105,0.02,0.75,1,1024,750,8008,0.176536627,0.025826024,19.32472628,-0.1252737225
Hybrid,put,100,105,0.02,0.75,1,1024,1000,2002,0.228793587,0.097686814,18.18877739,-1.261222611
Hybrid,put,100,105,0.02,0.75,1,1024,1000,2004,0.228408824,0.099522154,18.18898306,-1.261016938
Hybrid,put,100,105,0.02,0.75,1,1024,1000,2008,0.231563051,0.098984057,18.18858886,-1.261411136
Hybrid,put,100,105,0.02,0.75,1,1024,1000,4002,0.1896667,0.050080664,19.43048427,-0.01951573307
Hybrid,put,100,105,0.02,0.75,1,1024,1000,4004,0.187887575,0.051419172,19.431513,-0.01848700435
Hybrid,put,100,105,0.02,0.75,1,1024,1000,4008,0.190148882,0.05198185,19.4299028,-0.02009720172
Hybrid,put,100,105,0.02,0.75,1,1024,1000,8002,0.186166184,0.034706409,18.27599037,-1.174009635
Hybrid,put,100,105,0.02,0.75,1,1024,1000,8004,0.171845097,0.029096482,18.27761391,-1.172386093
Hybrid,put,100,105,0.02,0.75,1,1024,1000,8008,0.187086146,0.034854537,18.27695053,-1.173049466
Hybrid,put,100,105,0.02,0.75,1,8192,50,2002,0.170042843,0.042284396,19.25802679,-0.1919732094
Hybrid,put,100,105,0.02,0.75,1,8192,50,2004,0.171964507,0.043334185,18.85308839,-0.5969116073
Hybrid,put,100,105,0.02,0.75,1,8192,50,2008,0.169438218,0.042976164,18.80470842,-0.6452915769
Hybrid,put,100,105,0.02,0.75,1,8192,50,4002,0.161130149,0.021906829,18.96446603,-0.4855339678
Hybrid,put,100,105,0.02,0.75,1,8192,50,4004,0.158109945,0.023782352,18.92919667,-0.5208033314
Hybrid,put,100,105,0.02,0.75,1,8192,50,4008,0.156928336,0.023598653,18.38373552,-1.06626448
Hybrid,put,100,105,0.02,0.75,1,8192,50,8002,0.167300063,0.013839946,18.75402668,-0.6959733211
Hybrid,put,100,105,0.02,0.75,1,8192,50,8004,0.163560138,0.014559054,18.70895928,-0.7410407249
Hybrid,put,100,105,0.02,0.75,1,8192,50,8008,0.169078147,0.014254438,19.09723956,-0.3527604355
Hybrid,put,100,105,0.02,0.75,1,8192,100,2002,0.209163314,0.079561244,19.16866193,-0.281338068
Hybrid,put,100,105,0.02,0.75,1,8192,100,2004,0.210288511,0.079790259,18.75312669,-0.6968733103
Hybrid,put,100,105,0.02,0.75,1,8192,100,2008,0.213488926,0.080976407,18.78322924,-0.6667707617
Hybrid,put,100,105,0.02,0.75,1,8192,100,4002,0.178756262,0.040738046,19.1274391,-0.3225608974
Hybrid,put,100,105,0.02,0.75,1,8192,100,4004,0.178131687,0.042132101,19.1675813,-0.282418704
Hybrid,put,100,105,0.02,0.75,1,8192,100,4008,0.195425531,0.055468814,19.1641187,-0.2858813035
Hybrid,put,100,105,0.02,0.75,1,8192,100,8002,0.180186558,0.028355427,19.39140835,-0.05859164921
Hybrid,put,100,105,0.02,0.75,1,8192,100,8004,0.177133465,0.028468988,19.39691284,-0.05308716107
Hybrid,put,100,105,0.02,0.75,1,8192,100,8008,0.180600668,0.02789725,19.39761374,-0.05238625719
Hybrid,put,100,105,0.02,0.75,1,8192,250,2002,0.326432858,0.19819728,19.39929142,-0.05070858478
Hybrid,put,100,105,0.02,0.75,1,8192,250,2004,0.328398426,0.195962712,19.44855795,-0.001442048227
Hybrid,put,100,105,0.02,0.75,1,8192,250,2008,0.32808626,0.195224132,19.38749927,-0.06250072583
Hybrid,put,100,105,0.02,0.75,1,8192,250,4002,0.267348813,0.125601881,19.54257375,0.09257375415
Hybrid,put,100,105,0.02,0.75,1,8192,250,4004,0.262330105,0.120980104,19.53833285,0.08833285128
Hybrid,put,100,105,0.02,0.75,1,8192,250,4008,0.241810899,0.100617033,19.42418313,-0.02581687203
Hybrid,put,100,105,0.02,0.75,1,8192,250,8002,0.226995222,0.066574217,19.26290343,-0.187096573
Hybrid,put,100,105,0.02,0.75,1,8192,250,8004,0.223870013,0.073071802,19.26193413,-0.1880658721
Hybrid,put,100,105,0.02,0.75,1,8192,250,8008,0.218188069,0.067423973,19.47164266,0.02164266424
Hybrid,put,100,105,0.02,0.75,1,8192,500,2002,0.516854236,0.388003476,19.79260651,0.3426065083
Hybrid,put,100,105,0.02,0.75,1,8192,500,2004,0.515151945,0.38753113,19.70974062,0.2597406226
Hybrid,put,100,105,0.02,0.75,1,8192,500,2008,0.515519096,0.383979921,19.67862194,0.2286219358
Hybrid,put,100,105,0.02,0.75,1,8192,500,4002,0.336929645,0.197432207,18.64122041,-0.8087795934
Hybrid,put,100,105,0.02,0.75,1,8192,500,4004,0.33739766,0.19727121,18.60221185,-0.8477881462
Hybrid,put,100,105,0.02,0.75,1,8192,500,4008,0.333398351,0.195900016,19.72679222,0.2767922249
Hybrid,put,100,105,0.02,0.75,1,8192,500,8002,0.254376492,0.098371251,19.05159536,-0.3984046359
Hybrid,put,100,105,0.02,0.75,1,8192,500,8004,0.278403534,0.129273653,19.22673552,-0.2232644811
Hybrid,put,100,105,0.02,0.75,1,8192,500,8008,0.255605361,0.099772638,19.22682554,-0.2231744567
Hybrid,put,100,105,0.02,0.75,1,8192,750,2002,0.740060522,0.607003338,19.1460984,-0.3039016032
Hybrid,put,100,105,0.02,0.75,1,8192,750,2004,0.736735942,0.602956417,19.72900609,0.2790060852
Hybrid,put,100,105,0.02,0.75,1,8192,750,2008,0.711273263,0.581430442,18.37199488,-1.078005119
Hybrid,put,100,105,0.02,0.75,1,8192,750,4002,0.443012435,0.297446243,19.50493659,0.05493659287
Hybrid,put,100,105,0.02,0.75,1,8192,750,4004,0.459214646,0.32241205,19.52544114,0.07544113812
Hybrid,put,100,105,0.02,0.75,1,8192,750,4008,0.431746525,0.292484969,19.42412399,-0.02587601459
Hybrid,put,100,105,0.02,0.75,1,8192,750,8002,0.332551586,0.179534492,19.63495627,0.1849562673
Hybrid,put,100,105,0.02,0.75,1,8192,750,8004,0.303347399,0.153915451,19.63493098,0.1849309799
Hybrid,put,100,105,0.02,0.75,1,8192,750,8008,0.33238847,0.17570414,19.63544441,0.1854444127
Hybrid,put,100,105,0.02,0.75,1,8192,1000,2002,0.894444689,0.763242164,18.51327693,-0.9367230716
Hybrid,put,100,105,0.02,0.75,1,8192,1000,2004,0.890995696,0.760341752,19.30037664,-0.1496233639
Hybrid,put,100,105,0.02,0.75,1,8192,1000,2008,0.896488666,0.765723893,18.34626812,-1.103731883
Hybrid,put,100,105,0.02,0.75,1,8192,1000,4002,0.529182269,0.393450467,19.41863725,-0.03136274965
Hybrid,put,100,105,0.02,0.75,1,8192,1000,4004,0.523322141,0.387602305,19.40297158,-0.04702842343
Hybrid,put,100,105,0.02,0.75,1,8192,1000,4008,0.526712859,0.390714932,19.02572542,-0.4242745817
Hybrid,put,100,105,0.02,0.75,1,8192,1000,8002,0.36815832,0.214038044,19.17775535,-0.2722446465
Hybrid,put,100,105,0.02,0.75,1,8192,1000,8004,0.358926335,0.200588664,19.17746031,-0.2725396872
Hybrid,put,100,105,0.02,0.75,1,8192,1000,8008,0.362620512,0.206852857,19.24056407,-0.2094359279
Hybrid,put,100,105,0.02,0.75,1,16384,50,2002,0.211538601,0.079951808,19.15557558,-0.2944244206
Hybrid,put,100,105,0.02,0.75,1,16384,50,2004,0.221485866,0.081974815,19.42120255,-0.02879744896
Hybrid,put,100,105,0.02,0.75,1,16384,50,2008,0.218913566,0.082609297,19.12883357,-0.3211664339
Hybrid,put,100,105,0.02,0.75,1,16384,50,4002,0.185431159,0.04383076,19.46190241,0.01190241082
Hybrid,put,100,105,0.02,0.75,1,16384,50,4004,0.189717957,0.043799272,19.44514687,-0.004853130587
Hybrid,put,100,105,0.02,0.75,1,16384,50,4008,0.182768822,0.041838456,18.13821426,-1.31178574
Hybrid,put,100,105,0.02,0.75,1,16384,50,8002,0.179571921,0.027275785,19.30057508,-0.1494249157
Hybrid,put,100,105,0.02,0.75,1,16384,50,8004,0.180846846,0.021012354,19.0616473,-0.3883526956
Hybrid,put,100,105,0.02,0.75,1,16384,50,8008,0.18582079,0.028221248,19.18397812,-0.2660218765
Hybrid,put,100,105,0.02,0.75,1,16384,100,2002,0.286942856,0.156990202,19.01308976,-0.4369102405
Hybrid,put,100,105,0.02,0.75,1,16384,100,2004,0.304268423,0.171056401,19.08247451,-0.367525489
Hybrid,put,100,105,0.02,0.75,1,16384,100,2008,0.310408105,0.179739322,19.50448916,0.05448916468
Hybrid,put,100,105,0.02,0.75,1,16384,100,4002,0.220172403,0.080228234,19.13710723,-0.312892767
Hybrid,put,100,105,0.02,0.75,1,16384,100,4004,0.218283922,0.081275058,19.50964668,0.05964667792
Hybrid,put,100,105,0.02,0.75,1,16384,100,4008,0.226749135,0.090659641,18.9166178,-0.5333821988
Hybrid,put,100,105,0.02,0.75,1,16384,100,8002,0.189524308,0.040704678,18.90188256,-0.5481174443
Hybrid,put,100,105,0.02,0.75,1,16384,100,8004,0.211597658,0.055193078,18.92042499,-0.5295750073
Hybrid,put,100,105,0.02,0.75,1,16384,100,8008,0.211067752,0.056256355,19.371042,-0.0789579961
Hybrid,put,100,105,0.02,0.75,1,16384,250,2002,0.524272946,0.390079015,19.35648466,-0.09351533718
Hybrid,put,100,105,0.02,0.75,1,16384,250,2004,0.524516554,0.397108719,18.68354343,-0.7664565738
Hybrid,put,100,105,0.02,0.75,1,16384,250,2008,0.527628108,0.394159766,18.36760306,-1.082396943
Hybrid,put,100,105,0.02,0.75,1,16384,250,4002,0.344808549,0.199781197,19.15669359,-0.2933064093
Hybrid,put,100,105,0.02,0.75,1,16384,250,4004,0.366519996,0.220357126,19.49116395,0.04116395148
Hybrid,put,100,105,0.02,0.75,1,16384,250,4008,0.34493111,0.206478174,19.24115829,-0.2088417127
Hybrid,put,100,105,0.02,0.75,1,16384,250,8002,0.261365922,0.101251352,19.35342598,-0.09657401976
Hybrid,put,100,105,0.02,0.75,1,16384,250,8004,0.264645311,0.109655978,19.5593584,0.1093583967
Hybrid,put,100,105,0.02,0.75,1,16384,250,8008,0.280508612,0.102609126,19.55841787,0.1084178729
Hybrid,put,100,105,0.02,0.75,1,16384,500,2002,0.902666903,0.776744361,19.33740702,-0.1125929809
Hybrid,put,100,105,0.02,0.75,1,16384,500,2004,0.919770683,0.787473993,19.29883546,-0.1511645386
Hybrid,put,100,105,0.02,0.75,1,16384,500,2008,0.896729185,0.763539085,18.41106411,-1.038935887
Hybrid,put,100,105,0.02,0.75,1,16384,500,4002,0.528655917,0.388751699,19.24021317,-0.209786831
Hybrid,put,100,105,0.02,0.75,1,16384,500,4004,0.573099114,0.433768819,19.04678234,-0.4032176598
Hybrid,put,100,105,0.02,0.75,1,16384,500,4008,0.536257838,0.398364564,19.42138562,-0.02861438347
Hybrid,put,100,105,0.02,0.75,1,16384,500,8002,0.363302144,0.208690778,19.58076087,0.1307608659
Hybrid,put,100,105,0.02,0.75,1,16384,500,8004,0.389848105,0.235130109,19.01054692,-0.4394530787
Hybrid,put,100,105,0.02,0.75,1,16384,500,8008,0.386593888,0.225164548,19.01152575,-0.4384742492
Hybrid,put,100,105,0.02,0.75,1,16384,750,2002,1.30463149,1.17320369,19.33267823,-0.11732177
Hybrid,put,100,105,0.02,0.75,1,16384,750,2004,1.285688347,1.157828719,19.17779371,-0.272206293
Hybrid,put,100,105,0.02,0.75,1,16384,750,2008,1.289961309,1.158200879,19.20969286,-0.2403071367
Hybrid,put,100,105,0.02,0.75,1,16384,750,4002,0.735742071,0.596830098,19.46043262,0.01043261904
Hybrid,put,100,105,0.02,0.75,1,16384,750,4004,0.741333332,0.602618637,19.38651153,-0.0634884739
Hybrid,put,100,105,0.02,0.75,1,16384,750,4008,0.741134939,0.601926769,19.88354193,0.4335419347
Hybrid,put,100,105,0.02,0.75,1,16384,750,8002,0.468443463,0.326536537,18.79816686,-0.6518331365
Hybrid,put,100,105,0.02,0.75,1,16384,750,8004,0.449252795,0.299643629,18.85172754,-0.5982724582
Hybrid,put,100,105,0.02,0.75,1,16384,750,8008,0.468223411,0.309551461,19.4555458,0.005545795148
Hybrid,put,100,105,0.02,0.75,1,16384,1000,2002,1.650637514,1.5260085,19.40884397,-0.04115603316
Hybrid,put,100,105,0.02,0.75,1,16384,1000,2004,1.676378722,1.547352648,19.55266172,0.1026617241
Hybrid,put,100,105,0.02,0.75,1,16384,1000,2008,1.68609519,1.553647992,19.15527289,-0.2947271145
Hybrid,put,100,105,0.02,0.75,1,16384,1000,4002,0.927145322,0.789720603,19.52475241,0.07475240643
Hybrid,put,100,105,0.02,0.75,1,16384,1000,4004,0.915961929,0.775679283,19.59740721,0.1474072066
Hybrid,put,100,105,0.02,0.75,1,16384,1000,4008,0.914686985,0.774806314,19.06970331,-0.3802966897
Hybrid,put,100,105,0.02,0.75,1,16384,1000,8002,0.555136995,0.402736944,18.98543103,-0.464568968
Hybrid,put,100,105,0.02,0.75,1,16384,1000,8004,0.560904195,0.407768767,19.28379922,-0.1662007807
Hybrid,put,100,105,0.02,0.75,1,16384,1000,8008,0.578376015,0.427790826,19.56260028,0.1126002827
Hybrid,put,100,105,0.02,0.75,1,65536,50,2002,0.438925538,0.311185808,19.12163698,-0.3283630224
Hybrid,put,100,105,0.02,0.75,1,65536,50,2004,0.456002154,0.323567361,19.28357425,-0.1664257464
Hybrid,put,100,105,0.02,0.75,1,65536,50,2008,0.440507602,0.308546625,19.01041684,-0.4395831626
Hybrid,put,100,105,0.02,0.75,1,65536,50,4002,0.295036924,0.157657449,19.14951708,-0.3004829172
Hybrid,put,100,105,0.02,0.75,1,65536,50,4004,0.299892499,0.160327436,19.23751062,-0.2124893801
Hybrid,put,100,105,0.02,0.75,1,65536,50,4008,0.297735717,0.158709532,19.38604899,-0.06395101476
Hybrid,put,100,105,0.02,0.75,1,65536,50,8002,0.254997284,0.106760687,19.08069423,-0.36930577
Hybrid,put,100,105,0.02,0.75,1,65536,50,8004,0.233354614,0.080753028,18.88189959,-0.5681004116
Hybrid,put,100,105,0.02,0.75,1,65536,50,8008,0.231949259,0.080899622,18.83194755,-0.6180524511
Hybrid,put,100,105,0.02,0.75,1,65536,100,2002,0.758032508,0.629230434,19.18030322,-0.2696967777
Hybrid,put,100,105,0.02,0.75,1,65536,100,2004,0.748049386,0.622923757,19.18492028,-0.265079724
Hybrid,put,100,105,0.02,0.75,1,65536,100,2008,0.764425292,0.635877142,19.19173246,-0.2582675386
Hybrid,put,100,105,0.02,0.75,1,65536,100,4002,0.454874812,0.315971657,19.24950068,-0.2004993179
Hybrid,put,100,105,0.02,0.75,1,65536,100,4004,0.493917946,0.353982393,19.22765925,-0.2223407455
Hybrid,put,100,105,0.02,0.75,1,65536,100,4008,0.469433055,0.324438982,19.31946168,-0.1305383184
Hybrid,put,100,105,0.02,0.75,1,65536,100,8002,0.312867293,0.160271004,19.25007798,-0.1999220243
Hybrid,put,100,105,0.02,0.75,1,65536,100,8004,0.310250792,0.158275979,19.1041451,-0.3458548997
Hybrid,put,100,105,0.02,0.75,1,65536,100,8008,0.31517562,0.161724046,19.15352008,-0.2964799183
Hybrid,put,100,105,0.02,0.75,1,65536,250,2002,1.670728503,1.539215456,19.25857218,-0.1914278188
Hybrid,put,100,105,0.02,0.75,1,65536,250,2004,1.71795035,1.587309067,19.35482265,-0.09517735253
Hybrid,put,100,105,0.02,0.75,1,65536,250,2008,1.683005735,1.549210712,19.29184822,-0.1581517834
Hybrid,put,100,105,0.02,0.75,1,65536,250,4002,0.918823557,0.783194804,19.40927509,-0.04072491027
Hybrid,put,100,105,0.02,0.75,1,65536,250,4004,0.948143056,0.81326436,19.66452977,0.2145297684
Hybrid,put,100,105,0.02,0.75,1,65536,250,4008,0.903578736,0.766876543,19.22939248,-0.2206075153
Hybrid,put,100,105,0.02,0.75,1,65536,250,8002,0.557752786,0.405667857,19.51269437,0.06269436989
Hybrid,put,100,105,0.02,0.75,1,65536,250,8004,0.547917769,0.393020442,19.62936967,0.1793696689
Hybrid,put,100,105,0.02,0.75,1,65536,250,8008,0.553312276,0.39952394,19.18007209,-0.2699279149
Hybrid,put,100,105,0.02,0.75,1,65536,500,2002,3.170146461,3.041470374,19.31555106,-0.1344489362
Hybrid,put,100,105,0.02,0.75,1,65536,500,2004,3.187746544,3.060333143,19.48406189,0.03406189314
Hybrid,put,100,105,0.02,0.75,1,65536,500,2008,3.226405516,3.092868669,19.70671776,0.2567177612
Hybrid,put,100,105,0.02,0.75,1,65536,500,4002,1.723511523,1.586745549,19.26655647,-0.1834435257
Hybrid,put,100,105,0.02,0.75,1,65536,500,4004,1.761061409,1.621212545,19.36701568,-0.08298432254
Hybrid,put,100,105,0.02,0.75,1,65536,500,4008,1.723469557,1.579724565,19.07589827,-0.3741017264
Hybrid,put,100,105,0.02,0.75,1,65536,500,8002,0.957822629,0.804390467,19.32211106,-0.1278889387
Hybrid,put,100,105,0.02,0.75,1,65536,500,8004,0.952374376,0.800570113,19.10346016,-0.3465398363
Hybrid,put,100,105,0.02,0.75,1,65536,500,8008,0.932522194,0.783513073,19.04260234,-0.4073976649
Hybrid,put,100,105,0.02,0.75,1,65536,750,2002,4.859177374,4.728573454,19.31792547,-0.1320745322
Hybrid,put,100,105,0.02,0.75,1,65536,750,2004,4.789051801,4.660575662,19.4970051,0.04700509623
Hybrid,put,100,105,0.02,0.75,1,65536,750,2008,4.834321409,4.708591289,19.52001287,0.07001287394
Hybrid,put,100,105,0.02,0.75,1,65536,750,4002,2.5825246,2.436394221,19.33570115,-0.1142988477
Hybrid,put,100,105,0.02,0.75,1,65536,750,4004,2.475571743,2.339029292,19.15881759,-0.2911824104
Hybrid,put,100,105,0.02,0.75,1,65536,750,4008,2.516532904,2.369259945,19.09205959,-0.3579404088
Hybrid,put,100,105,0.02,0.75,1,65536,750,8002,1.326138709,1.177920633,19.31361111,-0.1363888889
Hybrid,put,100,105,0.02,0.75,1,65536,750,8004,1.37038326,1.216199088,19.3937305,-0.05626949994
Hybrid,put,100,105,0.02,0.75,1,65536,750,8008,1.367188789,1.209910957,19.0507547,-0.3992452964
Hybrid,put,100,105,0.02,0.75,1,65536,1000,2002,6.246980129,6.115964363,19.33318856,-0.1168114397
Hybrid,put,100,105,0.02,0.75,1,65536,1000,2004,6.309659265,6.175047326,19.61435895,0.1643589549
Hybrid,put,100,105,0.02,0.75,1,65536,1000,2008,6.313723573,6.177519085,19.0921685,-0.3578315018
Hybrid,put,100,105,0.02,0.75,1,65536,1000,4002,3.27547786,3.140036186,19.22965678,-0.2203432181
Hybrid,put,100,105,0.02,0.75,1,65536,1000,4004,3.280483566,3.141719555,19.20192218,-0.2480778204
Hybrid,put,100,105,0.02,0.75,1,65536,1000,4008,3.346494723,3.208197156,19.44827627,-0.00172373216
Hybrid,put,100,105,0.02,0.75,1,65536,1000,8002,1.738914251,1.576118222,19.34008936,-0.1099106351
Hybrid,put,100,105,0.02,0.75,1,65536,1000,8004,1.719826722,1.563689774,19.50482953,0.05482952915
Hybrid,put,100,105,0.02,0.75,1,65536,1000,8008,1.733300877,1.573477552,19.15785616,-0.2921438419
Hybrid,put,100,105,0.02,0.75,1,131072,50,2002,0.769280565,0.635961656,19.20130807,-0.2486919297
Hybrid,put,100,105,0.02,0.75,1,131072,50,2004,0.757062376,0.626291476,19.37661969,-0.07338030833
Hybrid,put,100,105,0.02,0.75,1,131072,50,2008,0.751619175,0.621726682,18.91035172,-0.5396482806
Hybrid,put,100,105,0.02,0.75,1,131072,50,4002,0.452401714,0.311528289,18.98763261,-0.4623673915
Hybrid,put,100,105,0.02,0.75,1,131072,50,4004,0.46395609,0.321791491,19.15991816,-0.2900818361
Hybrid,put,100,105,0.02,0.75,1,131072,50,4008,0.45197535,0.317605716,19.01056988,-0.4394301205
Hybrid,put,100,105,0.02,0.75,1,131072,50,8002,0.320770534,0.165040673,19.03030042,-0.4196995788
Hybrid,put,100,105,0.02,0.75,1,131072,50,8004,0.34302715,0.190848296,19.10863834,-0.3413616647
Hybrid,put,100,105,0.02,0.75,1,131072,50,8008,0.335636851,0.18119807,19.23061795,-0.2193820467
Hybrid,put,100,105,0.02,0.75,1,131072,100,2002,1.351434822,1.223799365,19.24136951,-0.2086304871
Hybrid,put,100,105,0.02,0.75,1,131072,100,2004,1.373431598,1.237008049,19.11199957,-0.3380004261
Hybrid,put,100,105,0.02,0.75,1,131072,100,2008,1.361301818,1.231363826,19.25331665,-0.1966833472
Hybrid,put,100,105,0.02,0.75,1,131072,100,4002,0.787635644,0.651470436,19.23775571,-0.2122442932
Hybrid,put,100,105,0.02,0.75,1,131072,100,4004,0.768377832,0.633441224,19.23130898,-0.218691023
Hybrid,put,100,105,0.02,0.75,1,131072,100,4008,0.764015973,0.623986589,19.11934796,-0.3306520363
