Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
OMP,put,100,110,0.02,0.75,1,10000000,0,64,0.052891959,0.052886083,34.45207646,0.02505583832
OMP,put,100,110,0.02,0.75,1,25000000,0,1,2.633727378,2.633721675,34.43948865,0.01246802841
OMP,put,100,110,0.02,0.75,1,25000000,0,2,1.402975091,1.402963575,34.44028803,0.01326740757
OMP,put,100,110,0.02,0.75,1,25000000,0,4,0.683127374,0.683118957,34.42768592,0.0006653022891
OMP,put,100,110,0.02,0.75,1,25000000,0,8,0.345069373,0.34506361,34.4309762,0.003955577553
OMP,put,100,110,0.02,0.75,1,25000000,0,16,0.19902772,0.199018526,34.42110948,-0.005911138918
OMP,put,100,110,0.02,0.75,1,25000000,0,32,0.126208957,0.126202362,34.37912249,-0.04789812885
OMP,put,100,110,0.02,0.75,1,25000000,0,64,0.124698786,0.124690815,34.365034,-0.06198661958
OMP,put,100,110,0.02,0.75,1,50000000,0,1,5.237997825,5.23799093,34.43207346,0.005052837837
OMP,put,100,110,0.02,0.75,1,50000000,0,2,2.625716541,2.625704019,34.44149573,0.01447510747
OMP,put,100,110,0.02,0.75,1,50000000,0,4,1.345473894,1.345443215,34.44723914,0.02021852266
OMP,put,100,110,0.02,0.75,1,50000000,0,8,0.702173437,0.702159982,34.4542714,0.02725078106
OMP,put,100,110,0.02,0.75,1,50000000,0,16,0.399013816,0.399008078,34.40001119,-0.02700943143
OMP,put,100,110,0.02,0.75,1,50000000,0,32,0.239658807,0.239649434,34.40151325,-0.02550737305
OMP,put,100,110,0.02,0.75,1,50000000,0,64,0.235333716,0.235328527,34.39633988,-0.03068074234
OMP,put,100,110,0.02,0.75,1,100000000,0,1,10.40196091,10.40195274,34.43354969,0.006529073785
OMP,put,100,110,0.02,0.75,1,100000000,0,2,5.393424518,5.393408354,34.43196454,0.004943923287
OMP,put,100,110,0.02,0.75,1,100000000,0,4,2.669808172,2.669795951,34.42687332,-0.0001472975147
OMP,put,100,110,0.02,0.75,1,100000000,0,8,1.340189583,1.340175991,34.44648715,0.01946652806
OMP,put,100,110,0.02,0.75,1,100000000,0,16,0.769576218,0.769559418,34.41487709,-0.01214352876
OMP,put,100,110,0.02,0.75,1,100000000,0,32,0.504396471,0.504379559,34.4185652,-0.008455419225
OMP,put,100,110,0.02,0.75,1,100000000,0,64,0.497666475,0.49765659,34.47496429,0.04794367048
MPI,put,100,110,0.02,0.75,1,1000000,0,1,0.210480177,0.089069174,34.49443777,0.06741715191
MPI,put,100,110,0.02,0.75,1,1000000,0,2,0.180025692,0.050878548,34.47440617,0.04738554668
MPI,put,100,110,0.02,0.75,1,1000000,0,4,0.16648228,0.031115264,34.48138057,0.0543599516
MPI,put,100,110,0.02,0.75,1,1000000,0,8,0.171188393,0.018753199,34.43951073,0.01249010654
MPI,put,100,110,0.02,0.75,1,1000000,0,16,0.199293505,0.011296279,34.42987321,0.002852589999
MPI,put,100,110,0.02,0.75,1,1000000,0,32,0.313094997,0.007370971,34.42604716,-0.0009734577471
MPI,put,100,110,0.02,0.75,1,1000000,0,64,0.604764627,0.017307252,34.41084662,-0.01617399915
MPI,put,100,110,0.02,0.75,1,2000000,0,1,0.302400431,0.181763961,34.46209667,0.03507604678
MPI,put,100,110,0.02,0.75,1,2000000,0,2,0.232178851,0.106392848,34.46735621,0.04033559199
MPI,put,100,110,0.02,0.75,1,2000000,0,4,0.191211114,0.054120964,34.44624267,0.01922204866
MPI,put,100,110,0.02,0.75,1,2000000,0,8,0.177341316,0.029003031,34.43782415,0.01080352707
MPI,put,100,110,0.02,0.75,1,2000000,0,16,0.206804794,0.018619286,34.43925925,0.01223863373
MPI,put,100,110,0.02,0.75,1,2000000,0,32,0.319249823,0.013897453,34.40466063,-0.02235999448
MPI,put,100,110,0.02,0.75,1,2000000,0,64,0.606096467,0.024246372,34.4344237,0.007403080021
MPI,put,100,110,0.02,0.75,1,5000000,0,1,0.618205123,0.498133136,34.41256286,-0.01445776444
MPI,put,100,110,0.02,0.75,1,5000000,0,2,0.40730717,0.279881278,34.443407,0.01638638014
MPI,put,100,110,0.02,0.75,1,5000000,0,4,0.284081017,0.149325251,34.45640074,0.02938012208
MPI,put,100,110,0.02,0.75,1,5000000,0,8,0.244840487,0.10400084,34.44472805,0.01770742891
MPI,put,100,110,0.02,0.75,1,5000000,0,16,0.233897669,0.054755559,34.45902017,0.03199954841
MPI,put,100,110,0.02,0.75,1,5000000,0,32,0.348367826,0.031859861,34.45398048,0.02695985812
MPI,put,100,110,0.02,0.75,1,5000000,0,64,0.706386638,0.057547777,34.43604642,0.009025801871
MPI,put,100,110,0.02,0.75,1,10000000,0,1,1.113262679,0.993226112,34.4359923,0.008971682269
MPI,put,100,110,0.02,0.75,1,10000000,0,2,0.670081788,0.549492544,34.41063788,-0.01638273586
MPI,put,100,110,0.02,0.75,1,10000000,0,4,0.41420405,0.283027782,34.44248557,0.01546495219
MPI,put,100,110,0.02,0.75,1,10000000,0,8,0.295509057,0.148010977,34.42424217,-0.002778449591
MPI,put,100,110,0.02,0.75,1,10000000,0,16,0.30588648,0.092637508,34.4329228,0.005902177857
MPI,put,100,110,0.02,0.75,1,10000000,0,32,0.344147736,0.054542319,34.42239848,-0.004622136423
MPI,put,100,110,0.02,0.75,1,10000000,0,64,0.674683938,0.089856863,34.43454729,0.007526674828
MPI,put,100,110,0.02,0.75,1,25000000,0,1,2.610711599,2.483043707,34.42977313,0.002752507359
MPI,put,100,110,0.02,0.75,1,25000000,0,2,1.398906742,1.273062107,34.43409053,0.00706990574
MPI,put,100,110,0.02,0.75,1,25000000,0,4,0.818263152,0.683352747,34.43049313,0.003472510764
MPI,put,100,110,0.02,0.75,1,25000000,0,8,0.495524732,0.346766926,34.44141817,0.01439754521
MPI,put,100,110,0.02,0.75,1,25000000,0,16,0.414455854,0.213131555,34.44241882,0.01539819785
MPI,put,100,110,0.02,0.75,1,25000000,0,32,0.428214102,0.125537398,34.43416813,0.007147514348
MPI,put,100,110,0.02,0.75,1,25000000,0,64,0.817679716,0.164655917,34.43629038,0.00926975888
MPI,put,100,110,0.02,0.75,1,50000000,0,1,5.086966272,4.967647296,34.43253952,0.00551889827
MPI,put,100,110,0.02,0.75,1,50000000,0,2,2.731769828,2.600309239,34.43129482,0.004274199994
MPI,put,100,110,0.02,0.75,1,50000000,0,4,1.487618734,1.34846236,34.4390306,0.01200998181
MPI,put,100,110,0.02,0.75,1,50000000,0,8,0.847501197,0.69881076,34.43479959,0.00777897443
MPI,put,100,110,0.02,0.75,1,50000000,0,16,0.636073673,0.424087981,34.43440083,0.007380205675
MPI,put,100,110,0.02,0.75,1,50000000,0,32,0.527032406,0.244060056,34.4440399,0.0170192849
MPI,put,100,110,0.02,0.75,1,50000000,0,64,0.867790798,0.284784187,34.43011666,0.003096036203
MPI,put,100,110,0.02,0.75,1,100000000,0,1,10.46157529,10.34065116,34.42860149,0.001580872445
MPI,put,100,110,0.02,0.75,1,100000000,0,2,5.344008402,5.21675269,34.43242233,0.005401713597
MPI,put,100,110,0.02,0.75,1,100000000,0,4,2.829395173,2.693506522,34.43298314,0.005962519549
MPI,put,100,110,0.02,0.75,1,100000000,0,8,1.45439908,1.302394374,34.43143527,0.00441465443
MPI,put,100,110,0.02,0.75,1,100000000,0,16,1.130619733,0.927332467,34.43111442,0.004093796574
MPI,put,100,110,0.02,0.75,1,100000000,0,32,0.802363686,0.481053559,34.43156245,0.004541833924
MPI,put,100,110,0.02,0.75,1,100000000,0,64,1.225579833,0.689398639,34.43256533,0.005544714534
Hybrid,put,100,110,0.02,0.75,1,1000000,0,1001,0.21042317,0.089263302,34.42564862,-0.001372000261
Hybrid,put,100,110,0.02,0.75,1,2000000,0,1001,0.301558718,0.181816419,34.44815464,0.02113401537
Hybrid,put,100,110,0.02,0.75,1,5000000,0,1001,0.600271709,0.478182,34.44860282,0.02158220095
Hybrid,put,100,110,0.02,0.75,1,10000000,0,1001,1.120379582,1.000675566,34.43072464,0.003704022395
Hybrid,put,100,110,0.02,0.75,1,25000000,0,1001,2.615025001,2.495322179,34.43033533,0.003314705505
Hybrid,put,100,110,0.02,0.75,1,50000000,0,1001,5.004043025,4.882510531,34.43125182,0.004231196458
Hybrid,put,100,110,0.02,0.75,1,100000000,0,1001,10.60012672,10.47975671,34.4336552,0.006634582607
Hybrid,put,100,110,0.02,0.75,1,1000000,0,2002,0.204264957,0.070731342,34.43338091,0.00636029293
Hybrid,put,100,110,0.02,0.75,1,1000000,0,2004,0.191080057,0.062039502,34.44451812,0.01749749738
Hybrid,put,100,110,0.02,0.75,1,1000000,0,2008,0.191455591,0.063786332,34.47550977,0.04848915368
Hybrid,put,100,110,0.02,0.75,1,1000000,0,4002,0.159149745,0.027330706,34.48571786,0.05869724491
Hybrid,put,100,110,0.02,0.75,1,1000000,0,4004,0.172091483,0.029869611,34.50208398,0.075063357
Hybrid,put,100,110,0.02,0.75,1,1000000,0,4008,0.168007794,0.030462231,34.59440667,0.1673860518
Hybrid,put,100,110,0.02,0.75,1,1000000,0,8002,0.173129984,0.019167247,34.40108757,-0.02593304724
Hybrid,put,100,110,0.02,0.75,1,1000000,0,8004,0.180738922,0.01642416,34.45282097,0.02580034763
Hybrid,put,100,110,0.02,0.75,1,1000000,0,8008,0.172415093,0.01960481,34.38285545,-0.04416517231
Hybrid,put,100,110,0.02,0.75,1,2000000,0,2002,0.250913443,0.118847146,34.42755677,0.000536152481
Hybrid,put,100,110,0.02,0.75,1,2000000,0,2004,0.27348237,0.1386023,34.38375817,-0.04326245294
Hybrid,put,100,110,0.02,0.75,1,2000000,0,2008,0.236480551,0.107946853,34.32631395,-0.1007066735
Hybrid,put,100,110,0.02,0.75,1,2000000,0,4002,0.194640696,0.056273371,34.43270549,0.005684871611
Hybrid,put,100,110,0.02,0.75,1,2000000,0,4004,0.198412226,0.053763517,34.39611461,-0.03090600816
Hybrid,put,100,110,0.02,0.75,1,2000000,0,4008,0.199354483,0.060213351,34.40525791,-0.02176270586
Hybrid,put,100,110,0.02,0.75,1,2000000,0,8002,0.176110567,0.029645473,34.44486077,0.01784015184
Hybrid,put,100,110,0.02,0.75,1,2000000,0,8004,0.185302825,0.028335274,34.38955275,-0.03746787479
Hybrid,put,100,110,0.02,0.75,1,2000000,0,8008,0.180813166,0.027959733,34.42709969,7.906960122e-05
Hybrid,put,100,110,0.02,0.75,1,5000000,0,2002,0.387255216,0.257997081,34.41884854,-0.008172079891
Hybrid,put,100,110,0.02,0.75,1,5000000,0,2004,0.392047429,0.264034391,34.44350123,0.01648060723
Hybrid,put,100,110,0.02,0.75,1,5000000,0,2008,0.389398884,0.261820663,34.42621761,-0.0008030126589
Hybrid,put,100,110,0.02,0.75,1,5000000,0,4002,0.298927756,0.155975753,34.43225359,0.005232971961
Hybrid,put,100,110,0.02,0.75,1,5000000,0,4004,0.284472699,0.142172927,34.43853628,0.0115156606
Hybrid,put,100,110,0.02,0.75,1,5000000,0,4008,0.276663923,0.134162453,34.41449235,-0.01252826598
Hybrid,put,100,110,0.02,0.75,1,5000000,0,8002,0.233479369,0.080370354,34.42436191,-0.00265870697
Hybrid,put,100,110,0.02,0.75,1,5000000,0,8004,0.251159025,0.094027363,34.41216326,-0.01485735652
Hybrid,put,100,110,0.02,0.75,1,5000000,0,8008,0.233282978,0.080435502,34.42195779,-0.005062830052
Hybrid,put,100,110,0.02,0.75,1,10000000,0,2002,0.685100484,0.56282555,34.4182749,-0.008745717572
Hybrid,put,100,110,0.02,0.75,1,10000000,0,2004,0.712754028,0.583042681,34.43296902,0.005948404826
Hybrid,put,100,110,0.02,0.75,1,10000000,0,2008,0.66045812,0.526268317,34.45302817,0.02600754832
Hybrid,put,100,110,0.02,0.75,1,10000000,0,4002,0.431623319,0.290677461,34.44566255,0.0186419256
Hybrid,put,100,110,0.02,0.75,1,10000000,0,4004,0.408531102,0.272570011,34.45336714,0.02634651584
Hybrid,put,100,110,0.02,0.75,1,10000000,0,4008,0.400116316,0.262369809,34.44050974,0.01348912334
Hybrid,put,100,110,0.02,0.75,1,10000000,0,8002,0.298459478,0.145792161,34.45275257,0.02573195465
Hybrid,put,100,110,0.02,0.75,1,10000000,0,8004,0.308828501,0.14862855,34.44207814,0.01505752209
Hybrid,put,100,110,0.02,0.75,1,10000000,0,8008,0.28605079,0.137990811,34.43873053,0.01170991258
Hybrid,put,100,110,0.02,0.75,1,25000000,0,2002,1.398055386,1.271669819,34.43814945,0.0111288286
Hybrid,put,100,110,0.02,0.75,1,25000000,0,2004,1.406748193,1.272843023,34.41940241,-0.007618210667
Hybrid,put,100,110,0.02,0.75,1,25000000,0,2008,1.486411426,1.357985841,34.41130984,-0.0157107778
Hybrid,put,100,110,0.02,0.75,1,25000000,0,4002,0.835809773,0.695600669,34.43502626,0.008005636157
Hybrid,put,100,110,0.02,0.75,1,25000000,0,4004,0.841804294,0.696295196,34.43679789,0.009777267231
Hybrid,put,100,110,0.02,0.75,1,25000000,0,4008,0.830966237,0.689612044,34.41022654,-0.01679407571
Hybrid,put,100,110,0.02,0.75,1,25000000,0,8002,0.527597292,0.370664433,34.44990616,0.02288554121
Hybrid,put,100,110,0.02,0.75,1,25000000,0,8004,0.506744249,0.352247622,34.4402577,0.01323707858
Hybrid,put,100,110,0.02,0.75,1,25000000,0,8008,0.518577266,0.361651057,34.4174384,-0.009582216764
Hybrid,put,100,110,0.02,0.75,1,50000000,0,2002,2.728789519,2.59540872,34.44033155,0.01331093022
Hybrid,put,100,110,0.02,0.75,1,50000000,0,2004,2.783331238,2.652591268,34.43465786,0.007637240281
Hybrid,put,100,110,0.02,0.75,1,50000000,0,2008,2.69302683,2.561082623,34.43759862,0.0105780018
Hybrid,put,100,110,0.02,0.75,1,50000000,0,4002,1.513041719,1.373285702,34.43143931,0.004418692488
Hybrid,put,100,110,0.02,0.75,1,50000000,0,4004,1.64277569,1.510147366,34.42799501,0.0009743856226
Hybrid,put,100,110,0.02,0.75,1,50000000,0,4008,1.466380231,1.330918419,34.40542784,-0.02159277551
Hybrid,put,100,110,0.02,0.75,1,50000000,0,8002,0.853791068,0.700070918,34.43378008,0.00675946169
Hybrid,put,100,110,0.02,0.75,1,50000000,0,8004,0.855221015,0.704402963,34.44967348,0.02265286449
Hybrid,put,100,110,0.02,0.75,1,50000000,0,8008,0.898502773,0.743964538,34.42902014,0.001999521738
Hybrid,put,100,110,0.02,0.75,1,100000000,0,2002,5.68299484,5.553295489,34.43420408,0.00718346304
Hybrid,put,100,110,0.02,0.75,1,100000000,0,2004,5.58469052,5.457700191,34.42711372,9.310146446e-05
Hybrid,put,100,110,0.02,0.75,1,100000000,0,2008,5.545823036,5.415765035,34.42738647,0.0003658521001
Hybrid,put,100,110,0.02,0.75,1,100000000,0,4002,2.83964228,2.699441977,34.43829111,0.01127048806
Hybrid,put,100,110,0.02,0.75,1,100000000,0,4004,2.771824265,2.640713953,34.43410102,0.007080401447
Hybrid,put,100,110,0.02,0.75,1,100000000,0,4008,2.796563583,2.660122606,34.4320333,0.005012676957
Hybrid,put,100,110,0.02,0.75,1,100000000,0,8002,1.547169122,1.398518859,34.43654843,0.009527812997
Hybrid,put,100,110,0.02,0.75,1,100000000,0,8004,1.507823246,1.358646492,34.43123878,0.00421816487
Hybrid,put,100,110,0.02,0.75,1,100000000,0,8008,1.553567288,1.402575566,34.439994,0.01297338284
Serial,put,100,105,0.02,0.75,1,1000000,0,0,0.109902191,0.109895233,31.1606792,0.02436324219
Serial,put,100,105,0.02,0.75,1,2000000,0,0,0.203445186,0.20342965,31.17207495,0.03575899079
Serial,put,100,105,0.02,0.75,1,5000000,0,0,0.522739348,0.522733201,31.1437035,0.007387535806
Serial,put,100,105,0.02,0.75,1,10000000,0,0,1.049528304,1.049516687,31.14496719,0.008651228056
Serial,put,100,105,0.02,0.75,1,25000000,0,0,2.709256358,2.709245748,31.14600165,0.009685691723
Serial,put,100,105,0.02,0.75,1,50000000,0,0,5.058108807,5.058104133,31.13950012,0.003184155699
Serial,put,100,105,0.02,0.75,1,100000000,0,0,10.44215444,10.44213808,31.13895122,0.002635257612
OMP,put,100,105,0.02,0.75,1,1000000,0,1,0.109148945,0.109135635,31.1635347,0.02721874095
OMP,put,100,105,0.02,0.75,1,1000000,0,2,0.059056074,0.059045162,31.0735308,-0.06278515843
OMP,put,100,105,0.02,0.75,1,1000000,0,4,0.029643514,0.02963385,31.09316743,-0.04314852506
OMP,put,100,105,0.02,0.75,1,1000000,0,8,0.01947304,0.01946863,31.17414309,0.03782713368
OMP,put,100,105,0.02,0.75,1,1000000,0,16,0.011509824,0.01149945,31.2155072,0.07919124121
OMP,put,100,105,0.02,0.75,1,1000000,0,32,0.013006196,0.013001577,31.17237167,0.03605570853
OMP,put,100,105,0.02,0.75,1,1000000,0,64,0.008723135,0.008718894,31.19242025,0.05610429398
OMP,put,100,105,0.02,0.75,1,2000000,0,1,0.198921177,0.198917075,31.14681964,0.01050367572
OMP,put,100,105,0.02,0.75,1,2000000,0,2,0.110431864,0.110421474,31.12698474,-0.009331219585
OMP,put,100,105,0.02,0.75,1,2000000,0,4,0.057917942,0.0579047,31.07178172,-0.06453424461
OMP,put,100,105,0.02,0.75,1,2000000,0,8,0.033781106,0.033769524,31.08168738,-0.05462858238
OMP,put,100,105,0.02,0.75,1,2000000,0,16,0.019430378,0.019422651,31.16327333,0.02695737293
OMP,put,100,105,0.02,0.75,1,2000000,0,32,0.02109567,0.021084272,31.19343917,0.05712320559
OMP,put,100,105,0.02,0.75,1,2000000,0,64,0.012266458,0.012260802,31.18662522,0.05030925802
OMP,put,100,105,0.02,0.75,1,5000000,0,1,0.49235846,0.492350826,31.14570468,0.009388717217
OMP,put,100,105,0.02,0.75,1,5000000,0,2,0.264889091,0.264880649,31.15109461,0.01477865373
OMP,put,100,105,0.02,0.75,1,5000000,0,4,0.142128987,0.142119038,31.15465994,0.01834397527
OMP,put,100,105,0.02,0.75,1,5000000,0,8,0.072411466,0.072393036,31.12858182,-0.007734137323
OMP,put,100,105,0.02,0.75,1,5000000,0,16,0.046247313,0.046236105,31.09257793,-0.04373802914
OMP,put,100,105,0.02,0.75,1,5000000,0,32,0.031738631,0.031724599,31.11297132,-0.02334464243
OMP,put,100,105,0.02,0.75,1,5000000,0,64,0.027234862,0.02722843,31.1411119,0.004795941953
OMP,put,100,105,0.02,0.75,1,10000000,0,1,1.011859167,1.011853102,31.1554291,0.01911313926
OMP,put,100,105,0.02,0.75,1,10000000,0,2,0.538964369,0.538952158,31.13565844,-0.0006575227759
OMP,put,100,105,0.02,0.75,1,10000000,0,4,0.268949028,0.26893694,31.17284197,0.03652601069
OMP,put,100,105,0.02,0.75,1,10000000,0,8,0.139719594,0.139698993,31.14637674,0.01006077863
OMP,put,100,105,0.02,0.75,1,10000000,0,16,0.079451833,0.079439607,31.12559908,-0.01071687746
OMP,put,100,105,0.02,0.75,1,10000000,0,32,0.045565062,0.045558316,31.10915514,-0.02716082066
OMP,put,100,105,0.02,0.75,1,10000000,0,64,0.044781894,0.044774675,31.11477058,-0.02154537735
OMP,put,100,105,0.02,0.75,1,25000000,0,1,2.515115604,2.515108758,31.14088204,0.004566079162
OMP,put,100,105,0.02,0.75,1,25000000,0,2,1.319250636,1.319226901,31.15104176,0.01472580485
OMP,put,100,105,0.02,0.75,1,25000000,0,4,0.679785604,0.679775836,31.15550404,0.01918807963
OMP,put,100,105,0.02,0.75,1,25000000,0,8,0.346651161,0.346640585,31.15810174,0.02178577922
OMP,put,100,105,0.02,0.75,1,25000000,0,16,0.188955231,0.188945637,31.16320907,0.02689311206
OMP,put,100,105,0.02,0.75,1,25000000,0,32,0.106918129,0.106905036,31.14418933,0.007873371237
OMP,put,100,105,0.02,0.75,1,25000000,0,64,0.108304141,0.108296192,31.15336275,0.01704678857
OMP,put,100,105,0.02,0.75,1,50000000,0,1,5.121411562,5.121403013,31.13813447,0.001818508563
OMP,put,100,105,0.02,0.75,1,50000000,0,2,2.671810739,2.671795975,31.14650553,0.01018957434
OMP,put,100,105,0.02,0.75,1,50000000,0,4,1.335798416,1.335792192,31.14486082,0.008544861629
OMP,put,100,105,0.02,0.75,1,50000000,0,8,0.757737919,0.757731333,31.16264479,0.02632883344
OMP,put,100,105,0.02,0.75,1,50000000,0,16,0.345120156,0.345107577,31.11487817,-0.02143779162
OMP,put,100,105,0.02,0.75,1,50000000,0,32,0.22723334,0.227227531,31.14315633,0.006840374596
OMP,put,100,105,0.02,0.75,1,50000000,0,64,0.220061246,0.220043668,31.1575186,0.02120263907
OMP,put,100,105,0.02,0.75,1,100000000,0,1,10.30691019,10.30690493,31.14565623,0.009340274646
OMP,put,100,105,0.02,0.75,1,100000000,0,2,5.287734831,5.287717166,31.13782814,0.001512179968
OMP,put,100,105,0.02,0.75,1,100000000,0,4,2.65116474,2.651152724,31.12983232,-0.006483643155
OMP,put,100,105,0.02,0.75,1,100000000,0,8,1.348163891,1.348150549,31.13706817,0.0007522071932
OMP,put,100,105,0.02,0.75,1,100000000,0,16,0.728109624,0.728101974,31.14582577,0.009509812061
OMP,put,100,105,0.02,0.75,1,100000000,0,32,0.439916478,0.439909542,31.13732668,0.001010715507
OMP,put,100,105,0.02,0.75,1,100000000,0,64,0.431938823,0.431932726,31.15314207,0.01682611034
MPI,put,100,105,0.02,0.75,1,1000000,0,1,0.215819322,0.095033568,31.10734949,-0.02896647436
MPI,put,100,105,0.02,0.75,1,1000000,0,2,0.180923217,0.054578909,31.13235007,-0.003965887983
MPI,put,100,105,0.02,0.75,1,1000000,0,4,0.168438297,0.02875713,31.16806464,0.03174867991
MPI,put,100,105,0.02,0.75,1,1000000,0,8,0.174167538,0.016941667,31.1807362,0.04442024442
MPI,put,100,105,0.02,0.75,1,1000000,0,16,0.222511652,0.009739232,31.12912134,-0.007194621834
MPI,put,100,105,0.02,0.75,1,1000000,0,32,0.326682103,0.006824748,31.10605291,-0.03026305085
MPI,put,100,105,0.02,0.75,1,1000000,0,64,0.629451994,0.017451896,31.16460451,0.02828855169
MPI,put,100,105,0.02,0.75,1,2000000,0,1,0.330590086,0.209440817,31.13116128,-0.005154675619
MPI,put,100,105,0.02,0.75,1,2000000,0,2,0.235297383,0.108365841,31.143219,0.006903035539
MPI,put,100,105,0.02,0.75,1,2000000,0,4,0.18780335,0.054858204,31.13880519,0.002489225998
MPI,put,100,105,0.02,0.75,1,2000000,0,8,0.188699382,0.036823165,31.150972,0.01465604301
MPI,put,100,105,0.02,0.75,1,2000000,0,16,0.233794003,0.018693896,31.12775073,-0.008565228038
MPI,put,100,105,0.02,0.75,1,2000000,0,32,0.336862554,0.010249944,31.1297114,-0.006604556539
MPI,put,100,105,0.02,0.75,1,2000000,0,64,0.577663485,0.029393645,31.1254539,-0.01086206161
MPI,put,100,105,0.02,0.75,1,5000000,0,1,0.620368795,0.499201701,31.13433742,-0.001978540194
MPI,put,100,105,0.02,0.75,1,5000000,0,2,0.393442146,0.269577252,31.12430656,-0.01200939502
MPI,put,100,105,0.02,0.75,1,5000000,0,4,0.276775358,0.140925205,31.14219695,0.005880989865
MPI,put,100,105,0.02,0.75,1,5000000,0,8,0.225220127,0.072996194,31.13070065,-0.005615310812
MPI,put,100,105,0.02,0.75,1,5000000,0,16,0.261638475,0.046334514,31.15989662,0.0235806576
MPI,put,100,105,0.02,0.75,1,5000000,0,32,0.341853899,0.025134,31.13297196,-0.003343998225
MPI,put,100,105,0.02,0.75,1,5000000,0,64,0.587543705,0.050575094,31.14992432,0.0136083573
MPI,put,100,105,0.02,0.75,1,10000000,0,1,1.141619353,1.013921363,31.14140359,0.005087630877
MPI,put,100,105,0.02,0.75,1,10000000,0,2,0.640379494,0.509661757,31.1218054,-0.01451055722
MPI,put,100,105,0.02,0.75,1,10000000,0,4,0.395724427,0.260117235,31.12746603,-0.008849925208
MPI,put,100,105,0.02,0.75,1,10000000,0,8,0.320899809,0.165373227,31.13290453,-0.00341142518
MPI,put,100,105,0.02,0.75,1,10000000,0,16,0.309049781,0.092387122,31.12957952,-0.006736443789
MPI,put,100,105,0.02,0.75,1,10000000,0,32,0.363503796,0.051047818,31.15403759,0.01772162635
MPI,put,100,105,0.02,0.75,1,10000000,0,64,0.612508866,0.065243671,31.13590952,-0.0004064403356
MPI,put,100,105,0.02,0.75,1,25000000,0,1,2.678479418,2.558082349,31.13337048,-0.00294547664
MPI,put,100,105,0.02,0.75,1,25000000,0,2,1.416886786,1.29239632,31.13976835,0.003452392322
MPI,put,100,105,0.02,0.75,1,25000000,0,4,0.810900424,0.669958956,31.15716799,0.02085203403
MPI,put,100,105,0.02,0.75,1,25000000,0,8,0.491862978,0.342371854,31.14767619,0.0113602328
MPI,put,100,105,0.02,0.75,1,25000000,0,16,0.445392308,0.227257335,31.14851216,0.01219620483
MPI,put,100,105,0.02,0.75,1,25000000,0,32,0.433870033,0.134771612,31.13141788,-0.004898075434
MPI,put,100,105,0.02,0.75,1,25000000,0,64,0.762704424,0.146099916,31.13472863,-0.001587326079
MPI,put,100,105,0.02,0.75,1,50000000,0,1,5.126660947,5.00444871,31.14538573,0.009069773601
MPI,put,100,105,0.02,0.75,1,50000000,0,2,2.700252849,2.569942135,31.13836544,0.00204947825
MPI,put,100,105,0.02,0.75,1,50000000,0,4,1.525516574,1.389679305,31.14540473,0.009088768652
MPI,put,100,105,0.02,0.75,1,50000000,0,8,0.867764484,0.721198886,31.14549464,0.00917868007
MPI,put,100,105,0.02,0.75,1,50000000,0,16,0.599441358,0.393126151,31.13758046,0.001264497618
MPI,put,100,105,0.02,0.75,1,50000000,0,32,0.563234737,0.239556863,31.14586097,0.009545013284
MPI,put,100,105,0.02,0.75,1,50000000,0,64,0.944922149,0.290918294,31.14678928,0.01047332465
MPI,put,100,105,0.02,0.75,1,100000000,0,1,10.25518862,10.13425635,31.14271575,0.00639979219
MPI,put,100,105,0.02,0.75,1,100000000,0,2,5.3348442,5.20583039,31.14246706,0.006151098622
MPI,put,100,105,0.02,0.75,1,100000000,0,4,2.783444663,2.648495194,31.14287855,0.006562585278
MPI,put,100,105,0.02,0.75,1,100000000,0,8,1.581281485,1.42378274,31.14350354,0.00718758266
MPI,put,100,105,0.02,0.75,1,100000000,0,16,1.048458685,0.839999024,31.14064483,0.00432887204
MPI,put,100,105,0.02,0.75,1,100000000,0,32,0.797145431,0.466182833,31.14502263,0.008706674981
MPI,put,100,105,0.02,0.75,1,100000000,0,64,1.16523975,0.558857509,31.14401789,0.007701925172
Hybrid,put,100,105,0.02,0.75,1,1000000,0,1001,0.236324495,0.112067531,31.18014225,0.04382629191
Hybrid,put,100,105,0.02,0.75,1,2000000,0,1001,0.35170791,0.230972349,31.17638175,0.04006578873
Hybrid,put,100,105,0.02,0.75,1,5000000,0,1001,0.640320727,0.51904922,31.15139566,0.01507969697
Hybrid,put,100,105,0.02,0.75,1,10000000,0,1001,1.223942582,1.103640153,31.15154263,0.01522667281
Hybrid,put,100,105,0.02,0.75,1,25000000,0,1001,2.755550894,2.631829202,31.14969921,0.01338324798
Hybrid,put,100,105,0.02,0.75,1,50000000,0,1001,5.404308516,5.277069247,31.14333783,0.007021871194
Hybrid,put,100,105,0.02,0.75,1,100000000,0,1001,10.77227658,10.65234703,31.14016746,0.003851503278
Hybrid,put,100,105,0.02,0.75,1,1000000,0,2002,0.226150469,0.091647489,31.13453712,-0.001778840915
Hybrid,put,100,105,0.02,0.75,1,1000000,0,2004,0.223982563,0.091734024,31.01980515,-0.1165108087
Hybrid,put,100,105,0.02,0.75,1,1000000,0,2008,0.185484663,0.055613853,31.00641388,-0.1299020768
Hybrid,put,100,105,0.02,0.75,1,1000000,0,4002,0.173677143,0.037914266,31.0637683,-0.07254766273
